"","SiteSubsite","SiteSubsitePlot","MOISTURE","LAT.x","Region","LogPlotSize","MeanRichness","Duration","PlotForbMean","PlotShrubMean","PlotGraminoidMean","X.x","Slope","X.y","LAT.y","LONG","mat","warmq","coldq","prec","ID","WarmQSlope","PrecSlope","X","ForbSlope","GraminoidSlope","ShrubSlope"
"907","THINGVELLIR:MOSS HEATH","THINGVELLIR:MOSS HEATH:3","MOIST",64.28083,"GreenIceLand",-0.575364144903562,2,24,14.3055555555556,0,85.6944444444444,939,-0.0116489333782758,2154,64.28083,-21.06941,3.9,10.7,-1.1,1257,113,0.0542763521424191,-0.313165266106513,950,1.23208379272331,-1.23208379272331,NA
"908","THINGVELLIR:MOSS HEATH","THINGVELLIR:MOSS HEATH:4","MOIST",64.28083,"GreenIceLand",-0.575364144903562,3,24,15.9365079365079,0,84.0634920634921,940,-0.00874201790372953,2155,64.28083,-21.06941,3.9,10.7,-1.1,1257,113,0.0542763521424191,-0.313165266106513,951,0.500863557858383,-0.500863557858382,NA
"909","THINGVELLIR:MOSS HEATH","THINGVELLIR:MOSS HEATH:5","MOIST",64.28083,"GreenIceLand",-0.575364144903562,3,24,13.8809523809524,0,86.1190476190476,941,-0.000511757049544905,2160,64.28083,-21.06941,3.9,10.7,-1.1,1257,113,0.0542763521424191,-0.313165266106513,952,0.527799653488728,-0.527799653488729,NA
"910","THINGVELLIR:MOSS HEATH","THINGVELLIR:MOSS HEATH:6","MOIST",64.28083,"GreenIceLand",-0.575364144903562,2,24,15.7407407407407,0,84.2592592592593,942,-0.00166674514782752,2161,64.28083,-21.06941,3.9,10.7,-1.1,1257,113,0.0542763521424191,-0.313165266106513,953,2.32145044713965,-2.32145044713966,NA
"911","THINGVELLIR:MOSS HEATH","THINGVELLIR:MOSS HEATH:7","MOIST",64.28083,"GreenIceLand",-0.575364144903562,3,24,15.2380952380952,0,84.7619047619048,943,-0.00472475203591614,2162,64.28083,-21.06941,3.9,10.7,-1.1,1257,113,0.0542763521424191,-0.313165266106513,954,1.33234641006662,-1.33234641006662,NA
"912","THINGVELLIR:MOSS HEATH","THINGVELLIR:MOSS HEATH:8","MOIST",64.28083,"GreenIceLand",-0.575364144903562,3,24,20.4761904761905,0,79.5238095238095,944,0.00237847404431057,2156,64.28083,-21.06941,3.9,10.7,-1.1,1257,113,0.0542763521424191,-0.313165266106513,955,-0.752874468420212,0.752874468420211,NA
"913","THINGVELLIR:MOSS HEATH","THINGVELLIR:MOSS HEATH:9","MOIST",64.28083,"GreenIceLand",-0.575364144903562,4,24,55.8333333333333,0,44.1666666666667,945,-0.00123125256265849,2157,64.28083,-21.06941,3.9,10.7,-1.1,1257,113,0.0542763521424191,-0.313165266106513,956,0.442573402417942,-0.442573402417941,NA
"914","THUFUVER:PALSA","THUFUVER:PALSA:PALSA1_10","DRY",64.57,"GreenIceLand",-1.38629436111989,6,23,4.94863590980407,76.2882816798093,18.7630824103866,947,-0.00882589311162712,863,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,958,0.366370940742006,-1.12903910179212,0.762668161050108
"915","THUFUVER:PALSA","THUFUVER:PALSA:PALSA1_1","DRY",64.57,"GreenIceLand",-1.38629436111989,6,23,4.21315655277919,78.1309497791978,17.655893668023,946,-0.0046328678711984,862,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,957,0.195447485953284,-0.649268271691565,0.453820785738281
"916","THUFUVER:PALSA","THUFUVER:PALSA:PALSA1_2","DRY",64.57,"GreenIceLand",-1.38629436111989,6,23,7.82857142857143,73.5170506912442,18.6543778801843,948,0.00158690782140942,889,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,959,1.41123130766783,-0.234879352991286,-1.17635195467655
"917","THUFUVER:PALSA","THUFUVER:PALSA:PALSA1_3","DRY",64.57,"GreenIceLand",-1.38629436111989,8,23,13.8826374358608,60.6621217151246,25.4552408490146,949,0.00340710060429188,865,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,960,1.42194857769761,-0.00358635509949584,-1.41836222259812
"918","THUFUVER:PALSA","THUFUVER:PALSA:PALSA1_4","DRY",64.57,"GreenIceLand",-1.38629436111989,8,22,9.55026455026455,60.271164021164,30.1785714285714,950,0.00708397955292327,866,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,961,0.847556841612328,0.507564320311998,-1.35512116192433
"919","THUFUVER:PALSA","THUFUVER:PALSA:PALSA1_5","DRY",64.57,"GreenIceLand",-1.38629436111989,6,23,3.46170697021931,75.5225343281358,21.0157587016449,951,0.000769488083979492,867,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,962,0.36357401711645,-0.440087488770503,0.0765134716540534
"920","THUFUVER:PALSA","THUFUVER:PALSA:PALSA1_6","DRY",64.57,"GreenIceLand",-1.38629436111989,6,23,3.702643112581,71.0247110360729,25.272645851346,952,-0.0117450168830523,868,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,963,0.397705296773619,-1.143257833299,0.745552536525379
"921","THUFUVER:PALSA","THUFUVER:PALSA:PALSA1_7","DRY",64.57,"GreenIceLand",-1.38629436111989,6,23,8.53284662606696,59.9383055738988,31.5288478000342,953,0.00375584555011725,869,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,964,1.5062419420773,-0.727949411363459,-0.77829253071384
"922","THUFUVER:PALSA","THUFUVER:PALSA:PALSA1_8","DRY",64.57,"GreenIceLand",-1.38629436111989,8,23,9.14929084797639,67.1193944196978,23.7313147323259,954,0.00070254650138861,890,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,965,0.549770488325371,-0.445658682416896,-0.104111805908476
"923","THUFUVER:PALSA","THUFUVER:PALSA:PALSA1_9","DRY",64.57,"GreenIceLand",-1.38629436111989,8,23,9.11288779132582,66.7769432604747,24.1101689481995,955,0.00261750873374846,870,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,966,0.296575393214062,0.211294371068866,-0.507869764282928
"924","THUFUVER:PALSA","THUFUVER:PALSA:PALSA2_10","DRY",64.57,"GreenIceLand",-1.38629436111989,6,23,2.18410326086956,73.3032942663284,24.5126024728021,957,-0.0017482743133347,850,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,968,-0.0180799976995609,1.28904650620357,-1.27096650850401
"925","THUFUVER:PALSA","THUFUVER:PALSA:PALSA2_11","DRY",64.57,"GreenIceLand",-1.38629436111989,7,23,5.16021231344828,74.7691360829844,20.0706516035673,958,-0.000717760498556867,851,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,969,-0.0405091053952852,0.747843277265357,-0.70733417187007
"926","THUFUVER:PALSA","THUFUVER:PALSA:PALSA2_12","DRY",64.57,"GreenIceLand",-1.38629436111989,7,23,7.1785188835106,67.8852992879523,24.9361818285371,959,-0.00780673269728768,852,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,970,-0.129148882348147,2.21481176778424,-2.0856628854361
"927","THUFUVER:PALSA","THUFUVER:PALSA:PALSA2_13","DRY",64.57,"GreenIceLand",-1.38629436111989,7,23,8.57018043992025,57.3692741367683,34.0605454233114,960,-0.0106153683843041,853,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,971,-0.250195763278964,1.25801305695574,-1.00781729367678
"928","THUFUVER:PALSA","THUFUVER:PALSA:PALSA2_14","DRY",64.57,"GreenIceLand",-1.38629436111989,6,23,3.99654109331529,55.3757388425239,40.6277200641608,961,-0.016299209454078,872,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,972,-0.202638896807627,1.73000851464967,-1.52736961784204
"929","THUFUVER:PALSA","THUFUVER:PALSA:PALSA2_15","DRY",64.57,"GreenIceLand",-1.38629436111989,6,23,3.16226100708859,59.1374961429408,37.7002428499706,962,-0.00124403783840313,873,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,973,0.162653632481214,0.613301815661129,-0.775955448142343
"930","THUFUVER:PALSA","THUFUVER:PALSA:PALSA2_16","DRY",64.57,"GreenIceLand",-1.38629436111989,7,23,8.56110461312325,75.835931643998,15.6029637428787,963,-0.00437524435801479,874,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,974,-0.190277825176903,-0.0440415120457328,0.234319337222636
"931","THUFUVER:PALSA","THUFUVER:PALSA:PALSA2_17","DRY",64.57,"GreenIceLand",-1.38629436111989,7,23,3.9682139089402,87.2861402733955,8.74564581766428,964,-0.00430596195352942,875,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,975,0.0833046130540139,0.814162487655154,-0.897467100709167
"932","THUFUVER:PALSA","THUFUVER:PALSA:PALSA2_18","DRY",64.57,"GreenIceLand",-1.38629436111989,8,23,8.88593705792954,81.9503335010854,9.16372944098508,965,-0.000110470072087116,876,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,976,-0.0633302799475445,1.0959334489012,-1.03260316895366
"933","THUFUVER:PALSA","THUFUVER:PALSA:PALSA2_19","DRY",64.57,"GreenIceLand",-1.38629436111989,8,23,8.25418524666645,79.9749574525955,11.770857300738,966,0.00305135638070426,877,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,977,0.567281507131141,1.2536569043407,-1.82093841147184
"934","THUFUVER:PALSA","THUFUVER:PALSA:PALSA2_1","DRY",64.57,"GreenIceLand",-1.38629436111989,10,23,16.1064161498437,68.5740611277784,15.3195227223779,956,-0.00041453761947824,871,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,967,0.0687909692941398,0.345811053765085,-0.414602023059225
"935","THUFUVER:PALSA","THUFUVER:PALSA:PALSA2_20","DRY",64.57,"GreenIceLand",-1.38629436111989,10,23,14.9092136094328,65.9123158232585,19.1784705673087,968,-0.00228293486683023,879,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,979,-0.402460473161845,2.59639446149639,-2.19393398833455
"936","THUFUVER:PALSA","THUFUVER:PALSA:PALSA2_2","DRY",64.57,"GreenIceLand",-1.38629436111989,9,23,10.9158090284609,67.1759231417559,21.9082678297832,967,-0.00228270008509585,878,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,978,-0.190775629954047,1.25846267417027,-1.06768704421623
"937","THUFUVER:PALSA","THUFUVER:PALSA:PALSA2_3","DRY",64.57,"GreenIceLand",-1.38629436111989,9,23,11.1662660466831,54.7120302528317,34.1217037004852,969,-0.00472272030199675,880,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,980,-0.314169307768929,1.40530271703252,-1.09113340926359
"938","THUFUVER:PALSA","THUFUVER:PALSA:PALSA2_4","DRY",64.57,"GreenIceLand",-1.38629436111989,8,23,5.03063755347899,69.4933798913452,25.4759825551758,970,-0.000382482929843436,881,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,981,-0.15751048694029,0.135579117343202,0.0219313695970883
"939","THUFUVER:PALSA","THUFUVER:PALSA:PALSA2_5","DRY",64.57,"GreenIceLand",-1.38629436111989,10,23,13.8700689432548,60.0658969397928,26.0640341169524,971,-0.00220840120115827,891,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,982,-0.344961324241133,0.677217131043817,-0.332255806802684
"940","THUFUVER:PALSA","THUFUVER:PALSA:PALSA2_6","DRY",64.57,"GreenIceLand",-1.38629436111989,8,23,5.07563311550023,73.2891621649525,21.6352047195472,972,-0.00292984585521873,856,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,983,0.210421988383509,-0.317971402378308,0.107549413994797
"941","THUFUVER:PALSA","THUFUVER:PALSA:PALSA2_7","DRY",64.57,"GreenIceLand",-1.38629436111989,7,23,28.4032475461047,48.4982530696816,23.0984993842137,973,-0.00468366706921684,892,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,984,-1.33384625142863,-0.706441503144781,2.04028775457342
"942","THUFUVER:PALSA","THUFUVER:PALSA:PALSA2_8","DRY",64.57,"GreenIceLand",-1.38629436111989,8,23,20.1051990772385,66.2582592845751,13.6365416381864,974,-0.00479042134709755,857,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,985,-0.103748503654521,0.493449306889155,-0.389700803234636
"943","THUFUVER:PALSA","THUFUVER:PALSA:PALSA2_9","DRY",64.57,"GreenIceLand",-1.38629436111989,7,23,10.0241828316047,75.4001145810282,14.5757025873671,975,0.000689308084669259,893,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,986,-0.0315795656532496,2.87502578076041,-2.84344621510716
"944","THUFUVER:PALSA","THUFUVER:PALSA:PALSA3_10","DRY",64.57,"GreenIceLand",-1.38629436111989,7,23,26.66468250105,59.7660817086818,13.5692357902681,977,-0.00214112449958004,903,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,988,-0.202896886429214,0.163749981503743,0.0391469049254705
"945","THUFUVER:PALSA","THUFUVER:PALSA:PALSA3_11","DRY",64.57,"GreenIceLand",-1.38629436111989,8,23,28.1490822685379,47.3432525136154,24.5076652178467,978,-0.00685199691290155,904,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,989,-0.479425938671349,-0.864264282611029,1.34369022128238
"946","THUFUVER:PALSA","THUFUVER:PALSA:PALSA3_12","DRY",64.57,"GreenIceLand",-1.38629436111989,9,23,25.420471152888,53.8597419204836,20.7197869266284,979,-0.0132213166809724,905,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,990,-0.748612796018716,0.389293837868923,0.359318958149794
"947","THUFUVER:PALSA","THUFUVER:PALSA:PALSA3_13","DRY",64.57,"GreenIceLand",-1.38629436111989,10,23,20.3171049438705,63.3196971309495,16.36319792518,980,-4.9584662648885e-05,906,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,991,-0.1067738193281,1.30095035056035,-1.19417653123225
"948","THUFUVER:PALSA","THUFUVER:PALSA:PALSA3_14","DRY",64.57,"GreenIceLand",-1.38629436111989,8,23,17.449057053131,48.7439085756661,33.8070343712029,981,-0.00286650065287978,907,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,992,0.0425573948514141,1.09009907618811,-1.13265647103952
"949","THUFUVER:PALSA","THUFUVER:PALSA:PALSA3_15","DRY",64.57,"GreenIceLand",-1.38629436111989,8,23,22.1419046181274,35.6850450023004,42.1730503795721,982,-0.00744369097715638,908,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,993,-0.718636499598933,-1.55420427698717,2.2728407765861
"950","THUFUVER:PALSA","THUFUVER:PALSA:PALSA3_17","DRY",64.57,"GreenIceLand",-1.38629436111989,10,23,25.059249521859,49.9296875423283,25.0110629358126,983,-0.00406679939848833,910,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,994,-0.896019164166807,-0.976962495005875,1.87298165917268
"951","THUFUVER:PALSA","THUFUVER:PALSA:PALSA3_18","DRY",64.57,"GreenIceLand",-1.38629436111989,8,23,22.9349472990777,62.0998023715415,14.9652503293808,984,-0.00791337612299126,911,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,995,-0.535550606975757,-0.017807714990854,0.55335832196661
"952","THUFUVER:PALSA","THUFUVER:PALSA:PALSA3_19","DRY",64.57,"GreenIceLand",-1.38629436111989,10,23,13.3095609165349,67.9156088479221,18.774830235543,985,0.00377986196385418,912,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,996,0.120948170591662,0.51741609380137,-0.638364264393033
"953","THUFUVER:PALSA","THUFUVER:PALSA:PALSA3_1","DRY",64.57,"GreenIceLand",-1.38629436111989,8,23,7.12963407104487,68.1368706581504,24.7334952708048,976,0.00237580958033004,902,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,987,0.0580464430787608,-0.0629245264459323,0.00487808336717252
"954","THUFUVER:PALSA","THUFUVER:PALSA:PALSA3_20","DRY",64.57,"GreenIceLand",-1.38629436111989,8,23,7.9270752215718,69.7502511672531,22.3226736111751,987,0.00311944012612594,858,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,998,0.0105355568789939,1.60449010539975,-1.61502566227875
"955","THUFUVER:PALSA","THUFUVER:PALSA:PALSA3_2","DRY",64.57,"GreenIceLand",-1.38629436111989,8,23,19.9599095221215,63.6519471312098,16.3881433466687,986,-0.00761534869382042,920,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,997,-0.284673231766467,-0.437262135241582,0.721935367008046
"956","THUFUVER:PALSA","THUFUVER:PALSA:PALSA3_3","DRY",64.57,"GreenIceLand",-1.38629436111989,10,23,27.3529455399046,63.4581241618541,9.18893029824124,988,0.00449850260443799,921,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,999,-0.139082024275438,0.020421104183782,0.118660920091657
"957","THUFUVER:PALSA","THUFUVER:PALSA:PALSA3_4","DRY",64.57,"GreenIceLand",-1.38629436111989,7,23,15.3062933235347,75.7871837613217,8.9065229151436,989,0.00039523825735232,913,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1000,0.228372197447166,0.101220179673013,-0.329592377120177
"958","THUFUVER:PALSA","THUFUVER:PALSA:PALSA3_5","DRY",64.57,"GreenIceLand",-1.38629436111989,6,23,20.1577111347329,66.4875083966114,13.3547804686557,990,-3.7476056759462e-05,914,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1001,-0.0166974465475575,0.13504095216114,-0.118343505613582
"959","THUFUVER:PALSA","THUFUVER:PALSA:PALSA3_6","DRY",64.57,"GreenIceLand",-1.38629436111989,6,23,27.5376417491561,49.9385776231834,22.5237806276605,991,-0.0025083604922416,922,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1002,-0.868472891313963,-0.715428883451425,1.58390177476539
"960","THUFUVER:PALSA","THUFUVER:PALSA:PALSA3_7","DRY",64.57,"GreenIceLand",-1.38629436111989,8,23,14.2020660509593,78.5437206157523,7.25421333328841,992,-0.00325272927189701,915,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1003,-0.619270897345842,-0.131620774776396,0.750891672122239
"961","THUFUVER:PALSA","THUFUVER:PALSA:PALSA3_8","DRY",64.57,"GreenIceLand",-1.38629436111989,7,23,12.5385617302767,84.8766784896435,2.58475978007978,993,0.0042388045002236,923,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1004,0.427447925454704,0.55133099951004,-0.978778924964743
"962","THUFUVER:PALSA","THUFUVER:PALSA:PALSA3_9","DRY",64.57,"GreenIceLand",-1.38629436111989,8,6,20.9690659765679,72.1464181481864,6.8845158752457,994,-0.0112938664564978,916,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1005,-0.518421330499418,-0.854308654383555,1.37272998488297
"963","THUFUVER:PALSA","THUFUVER:PALSA:PALSA4_10","DRY",64.57,"GreenIceLand",-1.38629436111989,6,23,3.01587301587302,80.1144467448815,16.8696802392455,996,0.00456572434919954,883,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1007,0.438817502309555,1.12501719242,-1.56383469472956
"964","THUFUVER:PALSA","THUFUVER:PALSA:PALSA4_1","DRY",64.57,"GreenIceLand",-1.38629436111989,5,23,0,83.4948670353352,16.5051329646648,995,-0.00815290865119509,882,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1006,NA,-0.126295025092951,0.126295025092952
"965","THUFUVER:PALSA","THUFUVER:PALSA:PALSA4_2","DRY",64.57,"GreenIceLand",-1.38629436111989,5,23,0,84.4255315762669,15.5744684237331,997,0.00171885067433932,884,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1008,NA,0.26664958912859,-0.266649589128589
"966","THUFUVER:PALSA","THUFUVER:PALSA:PALSA4_3","DRY",64.57,"GreenIceLand",-1.38629436111989,5,23,1.24252731395589,87.0777407039865,11.6797319820576,998,-0.00550865934848661,894,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1009,0.164930811189313,0.313544664596696,-0.478475475786008
"967","THUFUVER:PALSA","THUFUVER:PALSA:PALSA4_4","DRY",64.57,"GreenIceLand",-1.38629436111989,7,23,4.28038469426986,80.0248759029387,15.6947394027915,999,0.000982488645690714,885,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1010,-0.16533702556206,0.432712691808774,-0.267375666246713
"968","THUFUVER:PALSA","THUFUVER:PALSA:PALSA4_5","DRY",64.57,"GreenIceLand",-1.38629436111989,5,23,1.14222328205379,81.8053353502823,17.0524413676639,1000,-0.00102490564555091,886,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1011,0.0515341482519336,0.857341275067336,-0.90887542331927
"969","THUFUVER:PALSA","THUFUVER:PALSA:PALSA4_6","DRY",64.57,"GreenIceLand",-1.38629436111989,5,23,0.315076093849081,81.646177513759,18.038746392392,1001,0.00403689923658487,887,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1012,0.0366335853019387,0.547155218886257,-0.583788804188195
"970","THUFUVER:PALSA","THUFUVER:PALSA:PALSA4_7","DRY",64.57,"GreenIceLand",-1.38629436111989,7,23,1.30865905684308,68.8970018227269,29.79433912043,1002,5.62287123281392e-06,888,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1013,0.275913579837424,-0.504948648662001,0.229035068824576
"971","THUFUVER:PALSA","THUFUVER:PALSA:PALSA4_8","DRY",64.57,"GreenIceLand",-1.38629436111989,7,23,2.70055174709864,77.5363949965721,19.7630532563293,1003,-0.00456796842949983,859,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1014,0.212661283822443,-0.719157467443147,0.506496183620705
"972","THUFUVER:PALSA","THUFUVER:PALSA:PALSA4_9","DRY",64.57,"GreenIceLand",-1.38629436111989,8,23,4.8672116873065,82.9030148243508,12.2297734883427,1004,0.0065495342089912,860,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1015,0.265849639075905,1.07810521869567,-1.34395485777158
"973","THUFUVER:PALSA","THUFUVER:PALSA:PALSA5_1","DRY",64.57,"GreenIceLand",-1.38629436111989,7,23,9.15122210803362,76.1107082287381,14.7380696632283,1005,-0.0250557975086364,895,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1016,-0.567141458510906,-0.584939030919879,1.15208048943078
"974","THUFUVER:PALSA","THUFUVER:PALSA:PALSA5_2","DRY",64.57,"GreenIceLand",-1.38629436111989,9,23,15.8958887518245,72.2697580184436,11.8343532297319,1006,-0.0148385495060431,861,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1017,-0.785359622795806,-0.419678736152433,1.20503835894824
"975","THUFUVER:PALSA","THUFUVER:PALSA:PALSA5_3","DRY",64.57,"GreenIceLand",-1.38629436111989,7,23,8.64589586574879,74.7051015504226,16.6490025838286,1007,-0.0151478195166719,896,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1018,-0.506836757924286,-0.722055807349015,1.2288925652733
"976","THUFUVER:PALSA","THUFUVER:PALSA:PALSA5_4","DRY",64.57,"GreenIceLand",-1.38629436111989,7,23,12.9854941806161,77.5356049776781,9.47890084170572,1008,-0.00742371893654725,897,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1019,-0.703979248694767,-0.0289229740449135,0.732902222739681
"977","THUFUVER:PALSA","THUFUVER:PALSA:PALSA5_5","DRY",64.57,"GreenIceLand",-1.38629436111989,6,22,7.39634861564686,77.8440588001992,14.759592584154,1009,-0.00128801747324253,898,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1020,-0.38460642792123,-0.497783922759397,0.882390350680628
"978","THUFUVER:PALSA","THUFUVER:PALSA:PALSA5_6","DRY",64.57,"GreenIceLand",-1.38629436111989,6,23,8.24856580808962,79.2863199410818,12.4651142508285,1010,-0.0172803203736684,899,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1021,-0.336364631915488,-0.280234125573125,0.616598757488614
"979","THUFUVER:PALSA","THUFUVER:PALSA:PALSA5_7","DRY",64.57,"GreenIceLand",-1.38629436111989,7,23,19.2290794982004,65.7622380821763,15.0086824196233,1011,-0.00747487455787421,919,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1022,-0.73249281440364,-0.338216879682852,1.07070969408649
"980","THUFUVER:PALSA","THUFUVER:PALSA:PALSA5_8","DRY",64.57,"GreenIceLand",-1.38629436111989,8,6,17.3665223665224,67.1392496392496,15.494227994228,1012,0.00675965843825285,900,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1023,0.562770562770003,-0.197897340754383,-0.364873222015624
"981","THUFUVER:PALSA","THUFUVER:PALSA:PALSA5_9","DRY",64.57,"GreenIceLand",-1.38629436111989,10,22,21.2906811463759,64.2271504384735,14.4821684151506,1013,-0.00794179583089241,901,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1024,-1.00693850417188,-0.618250271873376,1.62518877604526
"982","THUFUVER:SALIXHEATH","THUFUVER:SALIXHEATH:SALIXHEATH1_10","DRY",64.57,"GreenIceLand",-1.38629436111989,7,23,25.4760262723365,55.1447649896696,19.379208737994,1015,-0.000902357505766192,964,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1026,0.668774110483799,-0.239943243632705,-0.428830866851094
"983","THUFUVER:SALIXHEATH","THUFUVER:SALIXHEATH:SALIXHEATH1_11","DRY",64.57,"GreenIceLand",-1.38629436111989,6,23,31.3509692198564,45.4152053788526,23.233825401291,1016,0.00254191757533802,975,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1027,-0.179154747346801,-0.176892481107604,0.356047228454405
"984","THUFUVER:SALIXHEATH","THUFUVER:SALIXHEATH:SALIXHEATH1_12","DRY",64.57,"GreenIceLand",-1.38629436111989,5,23,13.8906716668345,67.2702164022762,18.8391119308893,1017,-0.00620262011521063,977,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1028,0.0842870663856272,0.00145633459763303,-0.0857434009832613
"985","THUFUVER:SALIXHEATH","THUFUVER:SALIXHEATH:SALIXHEATH1_13","DRY",64.57,"GreenIceLand",-1.38629436111989,5,23,11.8673825602669,79.3078279274363,8.82478951229672,1018,-0.00513765750632108,978,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1029,0.0524398659776743,-0.103110121177572,0.0506702551998961
"986","THUFUVER:SALIXHEATH","THUFUVER:SALIXHEATH:SALIXHEATH1_14","DRY",64.57,"GreenIceLand",-1.38629436111989,6,23,12.2708523755485,79.2998175066016,8.42933011784993,1019,-0.00667805270352782,979,64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282,1030,-0.0845591371871351,-0.0938067028999168,0.17836584008705
