"","SiteSubsitePlot","YEAR","SPECIES_NAME","RelCover"
"23926","ENDALEN:DRY-H:DRY-H2",2009,"Saxifraga oppositifolia",3.07692307692308
"23927","ENDALEN:DRY-H:DRY-H3",2009,"Dryas octopetala",72.2222222222222
"23928","ENDALEN:DRY-H:DRY-H3",2009,"Salix polaris",5.55555555555556
"23929","ENDALEN:DRY-H:DRY-H3",2009,"Saxifraga oppositifolia",16.6666666666667
"23930","ENDALEN:DRY-H:DRY-H3",2009,"Luzula confusa",5.55555555555556
"23931","ENDALEN:DRY-H:DRY-H4",2009,"Poa arctica",5.76923076923077
"23932","ENDALEN:DRY-H:DRY-H4",2009,"Dryas octopetala",69.2307692307692
"23933","ENDALEN:DRY-H:DRY-H4",2009,"Salix polaris",21.1538461538462
"23934","ENDALEN:DRY-H:DRY-H4",2009,"Luzula confusa",1.92307692307692
"23935","ENDALEN:DRY-H:DRY-H4",2009,"Bistorta vivipara",1.92307692307692
"23936","ENDALEN:DRY-H:DRY-H5",2009,"Salix polaris",33.3333333333333
"23937","ENDALEN:DRY-H:DRY-H5",2009,"Luzula confusa",4.16666666666667
"23938","ENDALEN:DRY-H:DRY-H5",2009,"Draba nivalis",4.16666666666667
"23939","ENDALEN:DRY-H:DRY-H5",2009,"Dryas octopetala",50
"23940","ENDALEN:DRY-H:DRY-H5",2009,"Saxifraga oppositifolia",8.33333333333333
"23941","ENDALEN:DRY-H:DRY-H4",2003,"Dryas octopetala",58
"23942","ENDALEN:DRY-H:DRY-H4",2003,"Luzula confusa",6
"23943","ENDALEN:DRY-H:DRY-H5",2003,"Salix polaris",31.8181818181818
"23944","ENDALEN:DRY-H:DRY-H5",2003,"Draba nivalis",13.6363636363636
"23945","ENDALEN:DRY-H:DRY-H5",2003,"Dryas octopetala",31.8181818181818
"23946","ENDALEN:DRY-H:DRY-H5",2003,"Cerastium arcticum",4.54545454545455
"23947","ENDALEN:DRY-H:DRY-H5",2003,"Saxifraga oppositifolia",4.54545454545455
"23948","ENDALEN:DRY-H:DRY-H5",2003,"Luzula confusa",13.6363636363636
"23949","ENDALEN:DRY-H:DRY-H2",2003,"Salix polaris",40.8163265306122
"23950","ENDALEN:DRY-H:DRY-H2",2003,"Dryas octopetala",46.9387755102041
"23951","ENDALEN:DRY-H:DRY-H3",2003,"Dryas octopetala",54.5454545454545
"23952","ENDALEN:DRY-H:DRY-H3",2003,"Draba nivalis",4.54545454545455
"23953","ENDALEN:DRY-H:DRY-H3",2003,"Luzula confusa",9.09090909090909
"23954","ENDALEN:DRY-H:DRY-H3",2003,"Salix polaris",13.6363636363636
"23955","ENDALEN:DRY-H:DRY-H2",2009,"Draba nivalis",1.53846153846154
"23956","ENDALEN:DRY-H:DRY-H1",2003,"Dryas octopetala",73.3333333333333
"23957","ENDALEN:DRY-H:DRY-H1",2003,"Salix polaris",20
"23958","ENDALEN:DRY-H:DRY-H1",2003,"Poa glauca",3.33333333333333
"23959","ENDALEN:DRY-H:DRY-H1",2003,"Draba nivalis",3.33333333333333
"23960","ENDALEN:DRY-H:DRY-H2",2003,"Saxifraga cespitosa",2.04081632653061
"23961","ENDALEN:DRY-H:DRY-H2",2003,"Luzula confusa",2.04081632653061
"23962","ENDALEN:DRY-H:DRY-H2",2003,"Bistorta vivipara",2.04081632653061
"23963","ENDALEN:DRY-H:DRY-H2",2003,"Draba nivalis",2.04081632653061
"23964","ENDALEN:DRY-H:DRY-H2",2003,"Cerastium arcticum",2.04081632653061
"23965","ENDALEN:DRY-H:DRY-H2",2003,"Saxifraga oppositifolia",2.04081632653061
"23966","ENDALEN:DRY-H:DRY-H4",2003,"Poa glauca",10
"23967","ENDALEN:DRY-H:DRY-H4",2003,"Saxifraga oppositifolia",8
"23968","ENDALEN:DRY-H:DRY-H3",2003,"Saxifraga oppositifolia",18.1818181818182
"23969","ENDALEN:DRY-H:DRY-H4",2003,"Draba nivalis",4
"23970","ENDALEN:DRY-H:DRY-H4",2003,"Salix polaris",6
"23971","ENDALEN:DRY-H:DRY-H4",2003,"Saxifraga cernua",2
"23972","ENDALEN:DRY-H:DRY-H4",2003,"Poa arctica",4
"23973","ENDALEN:DRY-H:DRY-H4",2003,"Cerastium arcticum",2
"23974","AUYUITTUQ:OWL RIVER:14",2012,"Cassiope tetragona",24.2424242424242
"23975","AUYUITTUQ:OWL RIVER:14",2012,"Rhododendron lapponicum",45.4545454545455
"23976","AUYUITTUQ:OWL RIVER:14",2012,"Salix arctica",15.1515151515152
"23977","AUYUITTUQ:OWL RIVER:14",2012,"Silene acaulis",3.03030303030303
"23978","AUYUITTUQ:OWL RIVER:14",2012,"Carex bigelowii",9.09090909090909
"23979","AUYUITTUQ:OWL RIVER:14",2012,"Poa tolmatchewii",3.03030303030303
"23980","AUYUITTUQ:OWL RIVER:14",2019,"Rhododendron lapponicum",52.3809523809524
"23981","AUYUITTUQ:OWL RIVER:14",2019,"Cassiope tetragona",33.3333333333333
"23982","AUYUITTUQ:OWL RIVER:14",2019,"Salix arctica/arctophila",4.76190476190476
"23983","AUYUITTUQ:OWL RIVER:14",2019,"XXXSALIX:AUYUITTUQ",4.76190476190476
"23984","AUYUITTUQ:OWL RIVER:14",2019,"XXXGRAMINOID:AUYUITTUQ",4.76190476190476
"23985","IGLOOLIK:IGLOOLIK:1",2013,"Dryas integrifolia",87.5
"23986","IGLOOLIK:IGLOOLIK:1",2013,"Saxifraga oppositifolia",12.5
"23987","IGLOOLIK:IGLOOLIK:1",2017,"Saxifraga oppositifolia",7.69230769230769
"23988","IGLOOLIK:IGLOOLIK:1",2017,"Dryas integrifolia",88.4615384615385
"23989","IGLOOLIK:IGLOOLIK:1",2017,"XXXGRAMINOID:IGLOOLIK",3.84615384615385
"23990","IGLOOLIK:IGLOOLIK:2",2013,"Dryas integrifolia",95.8333333333333
"23991","IGLOOLIK:IGLOOLIK:2",2013,"Saxifraga oppositifolia",4.16666666666667
"23992","IGLOOLIK:IGLOOLIK:2",2017,"Dryas integrifolia",86.6666666666667
"23993","IGLOOLIK:IGLOOLIK:2",2017,"Saxifraga oppositifolia",13.3333333333333
"23994","IGLOOLIK:IGLOOLIK:4",2013,"Dryas integrifolia",100
"23995","IGLOOLIK:IGLOOLIK:4",2017,"Dryas integrifolia",100
"23996","IGLOOLIK:IGLOOLIK:5",2013,"Dryas integrifolia",79.1666666666667
"23997","IGLOOLIK:IGLOOLIK:5",2013,"Saxifraga oppositifolia",12.5
"23998","IGLOOLIK:IGLOOLIK:5",2013,"XXXGRAMINOID:IGLOOLIK",8.33333333333333
"23999","IGLOOLIK:IGLOOLIK:5",2017,"Dryas integrifolia",81.8181818181818
"24000","IGLOOLIK:IGLOOLIK:5",2017,"Saxifraga oppositifolia",13.6363636363636
"24001","IGLOOLIK:IGLOOLIK:5",2017,"XXXGRAMINOID:IGLOOLIK",4.54545454545455
"24002","IGLOOLIK:IGLOOLIK:6",2013,"Dryas integrifolia",90.5660377358491
"24003","IGLOOLIK:IGLOOLIK:6",2013,"Saxifraga oppositifolia",1.88679245283019
"24004","IGLOOLIK:IGLOOLIK:6",2013,"XXXGRAMINOID:IGLOOLIK",1.88679245283019
"24005","IGLOOLIK:IGLOOLIK:6",2013,"Salix arctica",5.66037735849057
"24006","IGLOOLIK:IGLOOLIK:6",2017,"Dryas integrifolia",82.8571428571429
"24007","IGLOOLIK:IGLOOLIK:6",2017,"Salix arctica",11.4285714285714
"24008","IGLOOLIK:IGLOOLIK:6",2017,"XXXGRAMINOID:IGLOOLIK",5.71428571428571
"24009","IGLOOLIK:IGLOOLIK:7",2013,"Dryas integrifolia",86.9565217391304
"24010","IGLOOLIK:IGLOOLIK:7",2013,"XXXGRAMINOID:IGLOOLIK",7.2463768115942
"24011","IGLOOLIK:IGLOOLIK:7",2013,"Saxifraga oppositifolia",2.89855072463768
"24012","IGLOOLIK:IGLOOLIK:7",2013,"Salix arctica",2.89855072463768
"24013","IGLOOLIK:IGLOOLIK:7",2017,"Dryas integrifolia",95.5555555555556
"24014","IGLOOLIK:IGLOOLIK:7",2017,"XXXGRAMINOID:IGLOOLIK",4.44444444444444
"24015","IGLOOLIK:IGLOOLIK:8",2013,"Dryas integrifolia",88.8888888888889
"24016","IGLOOLIK:IGLOOLIK:8",2013,"Saxifraga oppositifolia",8.33333333333333
"24017","IGLOOLIK:IGLOOLIK:8",2013,"XXXGRAMINOID:IGLOOLIK",2.77777777777778
"24018","IGLOOLIK:IGLOOLIK:8",2017,"Dryas integrifolia",72.7272727272727
"24019","IGLOOLIK:IGLOOLIK:8",2017,"Saxifraga oppositifolia",27.2727272727273
"24020","IGLOOLIK:IGLOOLIK:10",2013,"Dryas integrifolia",68.9655172413793
"24021","IGLOOLIK:IGLOOLIK:10",2013,"XXXGRAMINOID:IGLOOLIK",3.44827586206897
"24022","IGLOOLIK:IGLOOLIK:10",2013,"Saxifraga oppositifolia",27.5862068965517
"24023","IGLOOLIK:IGLOOLIK:10",2017,"Dryas integrifolia",70
"24024","IGLOOLIK:IGLOOLIK:10",2017,"Saxifraga oppositifolia",25
"24025","IGLOOLIK:IGLOOLIK:10",2017,"XXXGRAMINOID:IGLOOLIK",5
"24026","NARSARSUAQ:HIGH_ELEVATION:33_removal_control",2018,"Vaccinium uliginosum",76.4705882352941
"24027","NARSARSUAQ:HIGH_ELEVATION:33_removal_control",2018,"Betula glandulosa",23.5294117647059
"24028","NARSARSUAQ:HIGH_ELEVATION:33_removal_control",2019,"Betula glandulosa",22.2222222222222
"24029","NARSARSUAQ:HIGH_ELEVATION:33_removal_control",2019,"Vaccinium uliginosum",77.7777777777778
"24030","NARSARSUAQ:HIGH_ELEVATION:37_removal_control",2017,"Betula glandulosa",33.3333333333333
"24031","NARSARSUAQ:HIGH_ELEVATION:37_removal_control",2017,"Vaccinium uliginosum",38.4615384615385
"24032","NARSARSUAQ:HIGH_ELEVATION:37_removal_control",2017,"Empetrum nigrum",28.2051282051282
"24033","NARSARSUAQ:HIGH_ELEVATION:37_removal_control",2018,"Betula glandulosa",45.1612903225806
"24034","NARSARSUAQ:HIGH_ELEVATION:37_removal_control",2018,"Vaccinium uliginosum",38.7096774193548
"24035","NARSARSUAQ:HIGH_ELEVATION:37_removal_control",2018,"Empetrum nigrum",16.1290322580645
"24036","NARSARSUAQ:HIGH_ELEVATION:37_removal_control",2019,"Empetrum nigrum",12.5
"24037","NARSARSUAQ:HIGH_ELEVATION:37_removal_control",2019,"Vaccinium uliginosum",46.875
"24038","NARSARSUAQ:HIGH_ELEVATION:37_removal_control",2019,"Betula glandulosa",40.625
"24039","NARSARSUAQ:HIGH_ELEVATION:41_removal_control",2017,"Betula glandulosa",100
"24040","NARSARSUAQ:HIGH_ELEVATION:41_removal_control",2018,"Betula glandulosa",100
"24041","NARSARSUAQ:HIGH_ELEVATION:41_removal_control",2019,"Betula glandulosa",100
"24042","NARSARSUAQ:HIGH_ELEVATION:45_removal_control",2017,"Betula glandulosa",63.1578947368421
"24043","NARSARSUAQ:HIGH_ELEVATION:45_removal_control",2017,"Carex aquatilis",36.8421052631579
"24044","NARSARSUAQ:HIGH_ELEVATION:45_removal_control",2018,"Betula glandulosa",76.1904761904762
"24045","NARSARSUAQ:HIGH_ELEVATION:45_removal_control",2018,"Anthoxanthum odoratum",9.52380952380952
"24046","NARSARSUAQ:HIGH_ELEVATION:45_removal_control",2018,"Salix glauca",4.76190476190476
"24047","NARSARSUAQ:HIGH_ELEVATION:45_removal_control",2018,"Carex aquatilis",9.52380952380952
"24048","NARSARSUAQ:HIGH_ELEVATION:45_removal_control",2019,"Betula glandulosa",83.3333333333333
"24049","NARSARSUAQ:HIGH_ELEVATION:45_removal_control",2019,"Carex aquatilis",16.6666666666667
"24050","NARSARSUAQ:HIGH_ELEVATION:49_removal_control",2017,"Vaccinium uliginosum",52.3809523809524
"24051","NARSARSUAQ:HIGH_ELEVATION:49_removal_control",2017,"Betula glandulosa",47.6190476190476
"24052","NARSARSUAQ:HIGH_ELEVATION:49_removal_control",2018,"Vaccinium uliginosum",56.5217391304348
"24053","NARSARSUAQ:HIGH_ELEVATION:49_removal_control",2018,"Betula glandulosa",43.4782608695652
"24054","NARSARSUAQ:HIGH_ELEVATION:49_removal_control",2019,"Vaccinium uliginosum",68.4210526315789
"24055","NARSARSUAQ:HIGH_ELEVATION:49_removal_control",2019,"Betula glandulosa",31.5789473684211
"24056","NARSARSUAQ:HIGH_ELEVATION:53_removal_control",2017,"Betula glandulosa",100
"24057","NARSARSUAQ:HIGH_ELEVATION:53_removal_control",2018,"Betula glandulosa",83.3333333333333
"24058","NARSARSUAQ:HIGH_ELEVATION:53_removal_control",2018,"Carex aquatilis",16.6666666666667
"24059","NARSARSUAQ:HIGH_ELEVATION:53_removal_control",2019,"Betula glandulosa",100
"24060","NARSARSUAQ:HIGH_ELEVATION:57_removal_control",2017,"Betula glandulosa",68.1818181818182
"24061","NARSARSUAQ:HIGH_ELEVATION:57_removal_control",2017,"Vaccinium uliginosum",27.2727272727273
"24062","NARSARSUAQ:HIGH_ELEVATION:57_removal_control",2017,"Salix glauca",4.54545454545455
"24063","NARSARSUAQ:HIGH_ELEVATION:57_removal_control",2018,"Betula glandulosa",61.5384615384615
"24064","NARSARSUAQ:HIGH_ELEVATION:57_removal_control",2018,"Vaccinium uliginosum",34.6153846153846
"24065","NARSARSUAQ:HIGH_ELEVATION:57_removal_control",2018,"Salix glauca",3.84615384615385
"24066","NARSARSUAQ:HIGH_ELEVATION:57_removal_control",2019,"Betula glandulosa",68.1818181818182
"24067","NARSARSUAQ:HIGH_ELEVATION:57_removal_control",2019,"Vaccinium uliginosum",31.8181818181818
"24068","NARSARSUAQ:HIGH_ELEVATION:61_removal_control",2017,"Betula glandulosa",100
"24069","NARSARSUAQ:HIGH_ELEVATION:61_removal_control",2018,"Betula glandulosa",88.2352941176471
"24070","NARSARSUAQ:HIGH_ELEVATION:61_removal_control",2018,"Carex aquatilis",11.7647058823529
"24071","NARSARSUAQ:HIGH_ELEVATION:61_removal_control",2019,"Betula glandulosa",93.75
"24072","NARSARSUAQ:HIGH_ELEVATION:61_removal_control",2019,"Carex aquatilis",6.25
"24073","ATQASUK:AD:ADC01",1997,"Diapensia lapponica",16.6666666666667
"24074","ATQASUK:AD:ADC01",1997,"Ledum palustre",33.3333333333333
"24075","ATQASUK:AD:ADC01",1997,"Salix phlebophylla",10
"24076","ATQASUK:AD:ADC01",1997,"Luzula confusa",6.66666666666667
"24077","ATQASUK:AD:ADC01",1997,"Cassiope tetragona",16.6666666666667
"24078","ATQASUK:AD:ADC01",1997,"Vaccinium vitis-idaea",13.3333333333333
"24079","ATQASUK:AD:ADC01",1997,"Luzula nivalis",3.33333333333333
"24080","ATQASUK:AD:ADC02",1997,"Vaccinium vitis-idaea",28.9473684210526
"24081","ATQASUK:AD:ADC02",1997,"Ledum palustre",23.6842105263158
"24082","ATQASUK:AD:ADC02",1997,"Salix phlebophylla",18.4210526315789
"24083","ATQASUK:AD:ADC02",1997,"Luzula confusa",10.5263157894737
"24084","ATQASUK:AD:ADC02",1997,"Persicaria bistorta",2.63157894736842
"24085","ATQASUK:AD:ADC02",1997,"Cassiope tetragona",13.1578947368421
"24086","ATQASUK:AD:ADC02",1997,"Diapensia lapponica",2.63157894736842
"24087","ATQASUK:AD:ADC03",1997,"Hierochloe alpina",3.77358490566038
"24088","ATQASUK:AD:ADC03",1997,"Ledum palustre",20.7547169811321
"24089","ATQASUK:AD:ADC03",1997,"Vaccinium vitis-idaea",24.5283018867925
"24090","ATQASUK:AD:ADC03",1997,"Luzula confusa",16.9811320754717
"24091","ATQASUK:AD:ADC03",1997,"Carex bigelowii",20.7547169811321
"24092","ATQASUK:AD:ADC03",1997,"Diapensia lapponica",3.77358490566038
"24093","ATQASUK:AD:ADC03",1997,"Cassiope tetragona",7.54716981132075
"24094","ATQASUK:AD:ADC03",1997,"Salix phlebophylla",1.88679245283019
"24095","ATQASUK:AD:ADC04",1997,"Ledum palustre",38.8888888888889
"24096","ATQASUK:AD:ADC04",1997,"Hierochloe alpina",11.1111111111111
"24097","ATQASUK:AD:ADC04",1997,"Diapensia lapponica",8.33333333333333
"24098","ATQASUK:AD:ADC04",1997,"Vaccinium vitis-idaea",8.33333333333333
"24099","ATQASUK:AD:ADC04",1997,"Cassiope tetragona",19.4444444444444
"24100","ATQASUK:AD:ADC04",1997,"Luzula confusa",13.8888888888889
"24101","ATQASUK:AD:ADC05",1997,"Ledum palustre",43.9024390243902
"24102","ATQASUK:AD:ADC05",1997,"Vaccinium vitis-idaea",19.5121951219512
"24103","ATQASUK:AD:ADC05",1997,"Carex bigelowii",14.6341463414634
"24104","ATQASUK:AD:ADC05",1997,"Diapensia lapponica",4.8780487804878
"24105","ATQASUK:AD:ADC05",1997,"Cassiope tetragona",7.31707317073171
"24106","ATQASUK:AD:ADC05",1997,"Luzula confusa",9.75609756097561
"24107","ATQASUK:AD:ADC06",1997,"Vaccinium vitis-idaea",30.7692307692308
"24108","ATQASUK:AD:ADC06",1997,"Cassiope tetragona",19.2307692307692
"24109","ATQASUK:AD:ADC06",1997,"Diapensia lapponica",7.69230769230769
"24110","ATQASUK:AD:ADC06",1997,"Luzula confusa",26.9230769230769
"24111","ATQASUK:AD:ADC06",1997,"Hierochloe alpina",7.69230769230769
"24112","ATQASUK:AD:ADC06",1997,"Ledum palustre",7.69230769230769
"24113","ATQASUK:AD:ADC07",1997,"Luzula confusa",10.8695652173913
"24114","ATQASUK:AD:ADC07",1997,"Ledum palustre",30.4347826086957
"24115","ATQASUK:AD:ADC07",1997,"Vaccinium vitis-idaea",15.2173913043478
"24116","ATQASUK:AD:ADC07",1997,"Carex bigelowii",19.5652173913043
"24117","ATQASUK:AD:ADC07",1997,"Luzula nivalis",2.17391304347826
"24118","ATQASUK:AD:ADC07",1997,"Cassiope tetragona",13.0434782608696
"24119","ATQASUK:AD:ADC07",1997,"Diapensia lapponica",8.69565217391304
"24120","ATQASUK:AD:ADC08",1997,"Carex bigelowii",14.5833333333333
"24121","ATQASUK:AD:ADC08",1997,"Ledum palustre",39.5833333333333
"24122","ATQASUK:AD:ADC08",1997,"Luzula confusa",10.4166666666667
"24123","ATQASUK:AD:ADC08",1997,"Vaccinium vitis-idaea",6.25
"24124","ATQASUK:AD:ADC08",1997,"Hierochloe alpina",6.25
"24125","ATQASUK:AD:ADC08",1997,"Cassiope tetragona",18.75
"24126","ATQASUK:AD:ADC08",1997,"Diapensia lapponica",4.16666666666667
"24127","ATQASUK:AD:ADC09",1997,"Carex bigelowii",8.69565217391304
"24128","ATQASUK:AD:ADC09",1997,"Ledum palustre",4.34782608695652
"24129","ATQASUK:AD:ADC09",1997,"Diapensia lapponica",34.7826086956522
"24130","ATQASUK:AD:ADC09",1997,"Vaccinium vitis-idaea",26.0869565217391
"24131","ATQASUK:AD:ADC09",1997,"Luzula nivalis",4.34782608695652
"24132","ATQASUK:AD:ADC09",1997,"Cassiope tetragona",17.3913043478261
"24133","ATQASUK:AD:ADC09",1997,"Hierochloe alpina",4.34782608695652
"24134","ATQASUK:AD:ADC10",1997,"Ledum palustre",39.0243902439024
"24135","ATQASUK:AD:ADC10",1997,"Hierochloe alpina",4.8780487804878
"24136","ATQASUK:AD:ADC10",1997,"Salix phlebophylla",4.8780487804878
"24137","ATQASUK:AD:ADC10",1997,"Vaccinium vitis-idaea",17.0731707317073
"24138","ATQASUK:AD:ADC10",1997,"Persicaria bistorta",12.1951219512195
"24139","ATQASUK:AD:ADC10",1997,"Cassiope tetragona",4.8780487804878
"24140","ATQASUK:AD:ADC10",1997,"Diapensia lapponica",4.8780487804878
"24141","ATQASUK:AD:ADC10",1997,"Luzula confusa",12.1951219512195
"24142","ATQASUK:AD:ADC11",1997,"Ledum palustre",34.8837209302326
"24143","ATQASUK:AD:ADC11",1997,"Vaccinium vitis-idaea",27.906976744186
"24144","ATQASUK:AD:ADC11",1997,"Cassiope tetragona",18.6046511627907
"24145","ATQASUK:AD:ADC11",1997,"Diapensia lapponica",9.30232558139535
"24146","ATQASUK:AD:ADC11",1997,"Hierochloe alpina",2.32558139534884
"24147","ATQASUK:AD:ADC11",1997,"Persicaria bistorta",4.65116279069767
"24148","ATQASUK:AD:ADC11",1997,"Luzula confusa",2.32558139534884
"24149","ATQASUK:AD:ADC12",1997,"Diapensia lapponica",40
"24150","ATQASUK:AD:ADC12",1997,"Vaccinium vitis-idaea",10
"24151","ATQASUK:AD:ADC12",1997,"Persicaria bistorta",15
"24152","ATQASUK:AD:ADC12",1997,"Ledum palustre",15
"24153","ATQASUK:AD:ADC12",1997,"Cassiope tetragona",15
"24154","ATQASUK:AD:ADC12",1997,"Luzula confusa",5
"24155","ATQASUK:AD:ADC13",1997,"Ledum palustre",47.7272727272727
"24156","ATQASUK:AD:ADC13",1997,"Luzula confusa",6.81818181818182
"24157","ATQASUK:AD:ADC13",1997,"Hierochloe alpina",25
"24158","ATQASUK:AD:ADC13",1997,"Vaccinium vitis-idaea",11.3636363636364
"24159","ATQASUK:AD:ADC13",1997,"Persicaria bistorta",2.27272727272727
"24160","ATQASUK:AD:ADC13",1997,"Cassiope tetragona",4.54545454545455
"24161","ATQASUK:AD:ADC13",1997,"Antennaria friesiana",2.27272727272727
"24162","ATQASUK:AD:ADC14",1997,"Cassiope tetragona",24.2424242424242
"24163","ATQASUK:AD:ADC14",1997,"Hierochloe alpina",6.06060606060606
"24164","ATQASUK:AD:ADC14",1997,"Luzula confusa",18.1818181818182
"24165","ATQASUK:AD:ADC14",1997,"Diapensia lapponica",9.09090909090909
"24166","ATQASUK:AD:ADC14",1997,"Vaccinium vitis-idaea",27.2727272727273
"24167","ATQASUK:AD:ADC14",1997,"Ledum palustre",12.1212121212121
"24168","ATQASUK:AD:ADC14",1997,"Persicaria bistorta",3.03030303030303
"24169","ATQASUK:AD:ADC15",1997,"Vaccinium vitis-idaea",19.2307692307692
"24170","ATQASUK:AD:ADC15",1997,"Hierochloe alpina",7.69230769230769
"24171","ATQASUK:AD:ADC15",1997,"Diapensia lapponica",42.3076923076923
"24172","ATQASUK:AD:ADC15",1997,"Cassiope tetragona",23.0769230769231
"24173","ATQASUK:AD:ADC15",1997,"Ledum palustre",7.69230769230769
"24174","ATQASUK:AD:ADC16",1997,"Vaccinium vitis-idaea",15
"24175","ATQASUK:AD:ADC16",1997,"Cassiope tetragona",27.5
"24176","ATQASUK:AD:ADC16",1997,"Hierochloe alpina",2.5
"24177","ATQASUK:AD:ADC16",1997,"Diapensia lapponica",17.5
"24178","ATQASUK:AD:ADC16",1997,"Luzula confusa",15
"24179","ATQASUK:AD:ADC16",1997,"Ledum palustre",22.5
"24180","ATQASUK:AD:ADC17",1997,"Ledum palustre",39.6551724137931
"24181","ATQASUK:AD:ADC17",1997,"Vaccinium vitis-idaea",10.3448275862069
"24182","ATQASUK:AD:ADC17",1997,"Hierochloe alpina",22.4137931034483
"24183","ATQASUK:AD:ADC17",1997,"Luzula confusa",17.2413793103448
"24184","ATQASUK:AD:ADC17",1997,"Cassiope tetragona",8.62068965517241
"24185","ATQASUK:AD:ADC17",1997,"Diapensia lapponica",1.72413793103448
"24186","ATQASUK:AD:ADC18",1997,"Hierochloe alpina",9.83606557377049
"24187","ATQASUK:AD:ADC18",1997,"Cassiope tetragona",9.83606557377049
"24188","ATQASUK:AD:ADC18",1997,"Luzula confusa",22.9508196721311
"24189","ATQASUK:AD:ADC18",1997,"Vaccinium vitis-idaea",24.5901639344262
"24190","ATQASUK:AD:ADC18",1997,"Ledum palustre",31.1475409836066
"24191","ATQASUK:AD:ADC18",1997,"Diapensia lapponica",1.63934426229508
"24192","ATQASUK:AD:ADC19",1997,"Luzula confusa",17.0731707317073
"24193","ATQASUK:AD:ADC19",1997,"Ledum palustre",4.8780487804878
"24194","ATQASUK:AD:ADC19",1997,"Hierochloe alpina",21.9512195121951
"24195","ATQASUK:AD:ADC19",1997,"Vaccinium vitis-idaea",12.1951219512195
"24196","ATQASUK:AD:ADC19",1997,"Cassiope tetragona",21.9512195121951
"24197","ATQASUK:AD:ADC19",1997,"Trisetum spicatum",9.75609756097561
"24198","ATQASUK:AD:ADC19",1997,"Diapensia lapponica",7.31707317073171
"24199","ATQASUK:AD:ADC19",1997,"Persicaria bistorta",4.8780487804878
"24200","ATQASUK:AD:ADC20",1997,"Luzula confusa",21.4285714285714
"24201","ATQASUK:AD:ADC20",1997,"Diapensia lapponica",2.38095238095238
"24202","ATQASUK:AD:ADC20",1997,"Ledum palustre",11.9047619047619
"24203","ATQASUK:AD:ADC20",1997,"Trisetum spicatum",7.14285714285714
"24204","ATQASUK:AD:ADC20",1997,"Hierochloe alpina",9.52380952380952
"24205","ATQASUK:AD:ADC20",1997,"Vaccinium vitis-idaea",33.3333333333333
"24206","ATQASUK:AD:ADC20",1997,"Cassiope tetragona",14.2857142857143
"24207","ATQASUK:AD:ADC21",1997,"Diapensia lapponica",24.390243902439
"24208","ATQASUK:AD:ADC21",1997,"Vaccinium vitis-idaea",9.75609756097561
"24209","ATQASUK:AD:ADC21",1997,"Trisetum spicatum",21.9512195121951
"24210","ATQASUK:AD:ADC21",1997,"Cassiope tetragona",14.6341463414634
"24211","ATQASUK:AD:ADC21",1997,"Hierochloe alpina",9.75609756097561
"24212","ATQASUK:AD:ADC21",1997,"Ledum palustre",17.0731707317073
"24213","ATQASUK:AD:ADC21",1997,"Luzula confusa",2.4390243902439
"24214","ATQASUK:AD:ADC22",1997,"Ledum palustre",13.7254901960784
"24215","ATQASUK:AD:ADC22",1997,"Vaccinium vitis-idaea",21.5686274509804
"24216","ATQASUK:AD:ADC22",1997,"Trisetum spicatum",23.5294117647059
"24217","ATQASUK:AD:ADC22",1997,"Diapensia lapponica",15.6862745098039
"24218","ATQASUK:AD:ADC22",1997,"Luzula confusa",5.88235294117647
"24219","ATQASUK:AD:ADC22",1997,"Cassiope tetragona",15.6862745098039
"24220","ATQASUK:AD:ADC22",1997,"Hierochloe alpina",3.92156862745098
"24221","ATQASUK:AD:ADC23",1997,"Ledum palustre",47.9166666666667
"24222","ATQASUK:AD:ADC23",1997,"Luzula confusa",22.9166666666667
"24223","ATQASUK:AD:ADC23",1997,"Trisetum spicatum",2.08333333333333
"24224","ATQASUK:AD:ADC23",1997,"Vaccinium vitis-idaea",10.4166666666667
"24225","ATQASUK:AD:ADC23",1997,"Cassiope tetragona",12.5
"24226","ATQASUK:AD:ADC23",1997,"Diapensia lapponica",4.16666666666667
"24227","ATQASUK:AD:ADC24",1997,"Carex bigelowii",23.728813559322
"24228","ATQASUK:AD:ADC24",1997,"Vaccinium vitis-idaea",16.9491525423729
"24229","ATQASUK:AD:ADC24",1997,"Luzula confusa",10.1694915254237
"24230","ATQASUK:AD:ADC24",1997,"Cassiope tetragona",18.6440677966102
"24231","ATQASUK:AD:ADC24",1997,"Trisetum spicatum",16.9491525423729
"24232","ATQASUK:AD:ADC24",1997,"Ledum palustre",13.5593220338983
"24233","ATQASUK:AD:ADC01",2000,"Diapensia lapponica",17.6470588235294
"24234","ATQASUK:AD:ADC01",2000,"Vaccinium vitis-idaea",17.6470588235294
"24235","ATQASUK:AD:ADC01",2000,"Luzula confusa",8.82352941176471
"24236","ATQASUK:AD:ADC01",2000,"Ledum palustre",26.4705882352941
"24237","ATQASUK:AD:ADC01",2000,"Salix phlebophylla",8.82352941176471
"24238","ATQASUK:AD:ADC01",2000,"Cassiope tetragona",20.5882352941176
"24239","ATQASUK:AD:ADC02",2000,"Ledum palustre",33.3333333333333
"24240","ATQASUK:AD:ADC02",2000,"Salix phlebophylla",6.34920634920635
"24241","ATQASUK:AD:ADC02",2000,"Vaccinium vitis-idaea",26.984126984127
