"","SiteSubsitePlot","LAT","LONG","mat","warmq","coldq","prec","ID","WarmQSlope","PrecSlope"
"1714","NARSARSUAQ:HIGH_ELEVATION:33_removal_control",61.16,-45.4,-3.1,6.8,-12,710,95,0.0700468243938204,6.14229691876754
"1715","NARSARSUAQ:HIGH_ELEVATION:37_removal_control",61.16,-45.4,-3.1,6.8,-12,710,95,0.0700468243938204,6.14229691876754
"1716","NARSARSUAQ:HIGH_ELEVATION:41_removal_control",61.16,-45.4,-3.1,6.8,-12,710,95,0.0700468243938204,6.14229691876754
"1717","NARSARSUAQ:HIGH_ELEVATION:45_removal_control",61.16,-45.4,-3.1,6.8,-12,710,95,0.0700468243938204,6.14229691876754
"1718","NARSARSUAQ:HIGH_ELEVATION:49_removal_control",61.16,-45.4,-3.1,6.8,-12,710,95,0.0700468243938204,6.14229691876754
"1719","NARSARSUAQ:HIGH_ELEVATION:53_removal_control",61.16,-45.4,-3.1,6.8,-12,710,95,0.0700468243938204,6.14229691876754
"1720","NARSARSUAQ:HIGH_ELEVATION:57_removal_control",61.16,-45.4,-3.1,6.8,-12,710,95,0.0700468243938204,6.14229691876754
"1721","NARSARSUAQ:HIGH_ELEVATION:61_removal_control",61.16,-45.4,-3.1,6.8,-12,710,95,0.0700468243938204,6.14229691876754
"1722","NUUK:KOBBEFJORD:1_C",64.1361,-51.3831,-2.5,7.2,-11.5,640,96,0.0504950036655298,6.0487394957984
"1723","NUUK:KOBBEFJORD:1_LG",64.1361,-51.3831,-2.5,7.2,-11.5,640,96,0.0504950036655298,6.0487394957984
"1724","NUUK:KOBBEFJORD:1_SG",64.1361,-51.3831,-2.5,7.2,-11.5,640,96,0.0504950036655298,6.0487394957984
"1725","NUUK:KOBBEFJORD:2_C",64.1361,-51.3831,-2.5,7.2,-11.5,640,96,0.0504950036655298,6.0487394957984
"1726","NUUK:KOBBEFJORD:2_LG",64.1361,-51.3831,-2.5,7.2,-11.5,640,96,0.0504950036655298,6.0487394957984
"1727","NUUK:KOBBEFJORD:2_SG",64.1361,-51.3831,-2.5,7.2,-11.5,640,96,0.0504950036655298,6.0487394957984
"1728","NUUK:KOBBEFJORD:3_C",64.1361,-51.3831,-2.5,7.2,-11.5,640,96,0.0504950036655298,6.0487394957984
"1729","NUUK:KOBBEFJORD:3_LG",64.1361,-51.3831,-2.5,7.2,-11.5,640,96,0.0504950036655298,6.0487394957984
"1730","NUUK:KOBBEFJORD:3_SG",64.1361,-51.3831,-2.5,7.2,-11.5,640,96,0.0504950036655298,6.0487394957984
"1731","NUUK:KOBBEFJORD:4_C",64.1361,-51.3831,-2.5,7.2,-11.5,640,96,0.0504950036655298,6.0487394957984
"1732","NUUK:KOBBEFJORD:4_LG",64.1361,-51.3831,-2.5,7.2,-11.5,640,96,0.0504950036655298,6.0487394957984
"1733","NUUK:KOBBEFJORD:4_SG",64.1361,-51.3831,-2.5,7.2,-11.5,640,96,0.0504950036655298,6.0487394957984
"1734","NUUK:KOBBEFJORD:5_C",64.1361,-51.3831,-2.5,7.2,-11.5,640,96,0.0504950036655298,6.0487394957984
"1735","NUUK:KOBBEFJORD:5_LG",64.1361,-51.3831,-2.5,7.2,-11.5,640,96,0.0504950036655298,6.0487394957984
"1736","NUUK:KOBBEFJORD:5_SG",64.1361,-51.3831,-2.5,7.2,-11.5,640,96,0.0504950036655298,6.0487394957984
"1737","NUUK:KOBBEFJORD:6_C",64.1361,-51.3831,-2.5,7.2,-11.5,640,96,0.0504950036655298,6.0487394957984
"1738","NUUK:KOBBEFJORD:6_LG",64.1361,-51.3831,-2.5,7.2,-11.5,640,96,0.0504950036655298,6.0487394957984
"1739","NUUK:KOBBEFJORD:6_SG",64.1361,-51.3831,-2.5,7.2,-11.5,640,96,0.0504950036655298,6.0487394957984
"1740","QUTTINIRPAAQ:TANQUARY_FIORD:1",81.39631,-76.48755,-18.9,2.6,-34.3,45,97,0.0336974174435399,-0.169747899159673
"1741","QUTTINIRPAAQ:TANQUARY_FIORD:2",81.39631,-76.48755,-18.9,2.6,-34.3,45,97,0.0336974174435399,-0.169747899159673
"1742","QUTTINIRPAAQ:TANQUARY_FIORD:3",81.39631,-76.48755,-18.9,2.6,-34.3,45,97,0.0336974174435399,-0.169747899159673
"1743","QUTTINIRPAAQ:TANQUARY_FIORD:4",81.39631,-76.48755,-18.9,2.6,-34.3,45,97,0.0336974174435399,-0.169747899159673
"1744","QUTTINIRPAAQ:TANQUARY_FIORD:5",81.39631,-76.48755,-18.9,2.6,-34.3,45,97,0.0336974174435399,-0.169747899159673
"1745","QUTTINIRPAAQ:TANQUARY_FIORD:6",81.39631,-76.48755,-18.9,2.6,-34.3,45,97,0.0336974174435399,-0.169747899159673
"1746","QUTTINIRPAAQ:TANQUARY_FIORD:7",81.39631,-76.48755,-18.9,2.6,-34.3,45,97,0.0336974174435399,-0.169747899159673
"1747","QUTTINIRPAAQ:TANQUARY_FIORD:8",81.39631,-76.48755,-18.9,2.6,-34.3,45,97,0.0336974174435399,-0.169747899159673
"1748","QUTTINIRPAAQ:TANQUARY_FIORD:9",81.39631,-76.48755,-18.9,2.6,-34.3,45,97,0.0336974174435399,-0.169747899159673
"1749","QUTTINIRPAAQ:TANQUARY_FIORD:11",81.39631,-76.48755,-18.9,2.6,-34.3,45,97,0.0336974174435399,-0.169747899159673
"1750","QUTTINIRPAAQ:TANQUARY_FIORD:12",81.39631,-76.48755,-18.9,2.6,-34.3,45,97,0.0336974174435399,-0.169747899159673
"1751","ATQASUK:AD:ADC01",70.45373011,-157.4073879,-11.1,8,-28.1,138,98,0.0241828469669132,1.38907563025211
"1752","ATQASUK:AD:ADC02",70.45373011,-157.4073879,-11.1,8,-28.1,138,98,0.0241828469669132,1.38907563025211
"1753","ATQASUK:AD:ADC03",70.45373011,-157.4073879,-11.1,8,-28.1,138,98,0.0241828469669132,1.38907563025211
"1754","ATQASUK:AD:ADC04",70.45373011,-157.4073879,-11.1,8,-28.1,138,98,0.0241828469669132,1.38907563025211
"1755","ATQASUK:AD:ADC05",70.45373011,-157.4073879,-11.1,8,-28.1,138,98,0.0241828469669132,1.38907563025211
"1756","ATQASUK:AD:ADC06",70.45373011,-157.4073879,-11.1,8,-28.1,138,98,0.0241828469669132,1.38907563025211
"1757","ATQASUK:AD:ADC07",70.45373011,-157.4073879,-11.1,8,-28.1,138,98,0.0241828469669132,1.38907563025211
"1758","ATQASUK:AD:ADC08",70.45373011,-157.4073879,-11.1,8,-28.1,138,98,0.0241828469669132,1.38907563025211
"1759","ATQASUK:AD:ADC09",70.45373011,-157.4073879,-11.1,8,-28.1,138,98,0.0241828469669132,1.38907563025211
"1760","ATQASUK:AD:ADC10",70.45373011,-157.4073879,-11.1,8,-28.1,138,98,0.0241828469669132,1.38907563025211
"1761","ATQASUK:AD:ADC11",70.45373011,-157.4073879,-11.1,8,-28.1,138,98,0.0241828469669132,1.38907563025211
"1762","ATQASUK:AD:ADC12",70.45373011,-157.4073879,-11.1,8,-28.1,138,98,0.0241828469669132,1.38907563025211
"1763","ATQASUK:AD:ADC13",70.45373011,-157.4073879,-11.1,8,-28.1,138,98,0.0241828469669132,1.38907563025211
"1764","ATQASUK:AD:ADC14",70.45373011,-157.4073879,-11.1,8,-28.1,138,98,0.0241828469669132,1.38907563025211
"1765","ATQASUK:AD:ADC15",70.45373011,-157.4073879,-11.1,8,-28.1,138,98,0.0241828469669132,1.38907563025211
"1766","ATQASUK:AD:ADC16",70.45373011,-157.4073879,-11.1,8,-28.1,138,98,0.0241828469669132,1.38907563025211
"1767","ATQASUK:AD:ADC17",70.45373011,-157.4073879,-11.1,8,-28.1,138,98,0.0241828469669132,1.38907563025211
"1768","ATQASUK:AD:ADC18",70.45373011,-157.4073879,-11.1,8,-28.1,138,98,0.0241828469669132,1.38907563025211
"1769","ATQASUK:AD:ADC19",70.45373011,-157.4073879,-11.1,8,-28.1,138,98,0.0241828469669132,1.38907563025211
"1770","ATQASUK:AD:ADC20",70.45373011,-157.4073879,-11.1,8,-28.1,138,98,0.0241828469669132,1.38907563025211
"1771","ATQASUK:AD:ADC21",70.45373011,-157.4073879,-11.1,8,-28.1,138,98,0.0241828469669132,1.38907563025211
"1772","ATQASUK:AD:ADC22",70.45373011,-157.4073879,-11.1,8,-28.1,138,98,0.0241828469669132,1.38907563025211
"1773","ATQASUK:AD:ADC23",70.45373011,-157.4073879,-11.1,8,-28.1,138,98,0.0241828469669132,1.38907563025211
"1774","ATQASUK:AD:ADC24",70.45373011,-157.4073879,-11.1,8,-28.1,138,98,0.0241828469669132,1.38907563025211
"1775","ATQASUK:AW:AWC01",70.45303348,-157.4003018,-11.1,8,-28.1,138,99,0.0241828469669132,1.38907563025211
"1776","ATQASUK:AW:AWC02",70.45303348,-157.4003018,-11.1,8,-28.1,138,99,0.0241828469669132,1.38907563025211
"1777","ATQASUK:AW:AWC03",70.45303348,-157.4003018,-11.1,8,-28.1,138,99,0.0241828469669132,1.38907563025211
"1778","ATQASUK:AW:AWC04",70.45303348,-157.4003018,-11.1,8,-28.1,138,99,0.0241828469669132,1.38907563025211
"1779","ATQASUK:AW:AWC06",70.45303348,-157.4003018,-11.1,8,-28.1,138,99,0.0241828469669132,1.38907563025211
"1780","ATQASUK:AW:AWC08",70.45303348,-157.4003018,-11.1,8,-28.1,138,99,0.0241828469669132,1.38907563025211
"1781","ATQASUK:AW:AWC10",70.45303348,-157.4003018,-11.1,8,-28.1,138,99,0.0241828469669132,1.38907563025211
"1782","ATQASUK:AW:AWC11",70.45303348,-157.4003018,-11.1,8,-28.1,138,99,0.0241828469669132,1.38907563025211
"1783","ATQASUK:AW:AWC13",70.45303348,-157.4003018,-11.1,8,-28.1,138,99,0.0241828469669132,1.38907563025211
"1784","ATQASUK:AW:AWC15",70.45303348,-157.4003018,-11.1,8,-28.1,138,99,0.0241828469669132,1.38907563025211
"1785","ATQASUK:AW:AWC16",70.45303348,-157.4003018,-11.1,8,-28.1,138,99,0.0241828469669132,1.38907563025211
"1786","ATQASUK:AW:AWC18",70.45303348,-157.4003018,-11.1,8,-28.1,138,99,0.0241828469669132,1.38907563025211
"1787","ATQASUK:AW:AWC05",70.45303348,-157.4003018,-11.1,8,-28.1,138,99,0.0241828469669132,1.38907563025211
"1788","ATQASUK:AW:AWC12",70.45303348,-157.4003018,-11.1,8,-28.1,138,99,0.0241828469669132,1.38907563025211
"1789","ATQASUK:AW:AWC14",70.45303348,-157.4003018,-11.1,8,-28.1,138,99,0.0241828469669132,1.38907563025211
"1790","ATQASUK:AW:AWC17",70.45303348,-157.4003018,-11.1,8,-28.1,138,99,0.0241828469669132,1.38907563025211
"1791","ATQASUK:AW:AWC19",70.45303348,-157.4003018,-11.1,8,-28.1,138,99,0.0241828469669132,1.38907563025211
"1792","ATQASUK:AW:AWC20",70.45303348,-157.4003018,-11.1,8,-28.1,138,99,0.0241828469669132,1.38907563025211
"1793","ATQASUK:AW:AWC22",70.45303348,-157.4003018,-11.1,8,-28.1,138,99,0.0241828469669132,1.38907563025211
"1794","ATQASUK:AW:AWC23",70.45303348,-157.4003018,-11.1,8,-28.1,138,99,0.0241828469669132,1.38907563025211
"1795","ATQASUK:AW:AWC09",70.45303348,-157.4003018,-11.1,8,-28.1,138,99,0.0241828469669132,1.38907563025211
"1796","ATQASUK:AW:AWC24",70.45303348,-157.4003018,-11.1,8,-28.1,138,99,0.0241828469669132,1.38907563025211
"1797","ATQASUK:AW:AWC07",70.45303348,-157.4003018,-11.1,8,-28.1,138,99,0.0241828469669132,1.38907563025211
"1798","BARROW:BD:BDC01",71.31502696,-156.6010247,-10.9,3.6,-24.7,117,100,0.0272176790638144,1.76414565826331
"1799","BARROW:BD:BDC02",71.31502696,-156.6010247,-10.9,3.6,-24.7,117,100,0.0272176790638144,1.76414565826331
"1800","BARROW:BD:BDC03",71.31502696,-156.6010247,-10.9,3.6,-24.7,117,100,0.0272176790638144,1.76414565826331
"1801","BARROW:BD:BDC04",71.31502696,-156.6010247,-10.9,3.6,-24.7,117,100,0.0272176790638144,1.76414565826331
"1802","BARROW:BD:BDC05",71.31502696,-156.6010247,-10.9,3.6,-24.7,117,100,0.0272176790638144,1.76414565826331
"1803","BARROW:BD:BDC06",71.31502696,-156.6010247,-10.9,3.6,-24.7,117,100,0.0272176790638144,1.76414565826331
"1804","BARROW:BD:BDC07",71.31502696,-156.6010247,-10.9,3.6,-24.7,117,100,0.0272176790638144,1.76414565826331
"1805","BARROW:BD:BDC08",71.31502696,-156.6010247,-10.9,3.6,-24.7,117,100,0.0272176790638144,1.76414565826331
"1806","BARROW:BD:BDC09",71.31502696,-156.6010247,-10.9,3.6,-24.7,117,100,0.0272176790638144,1.76414565826331
"1807","BARROW:BD:BDC10",71.31502696,-156.6010247,-10.9,3.6,-24.7,117,100,0.0272176790638144,1.76414565826331
"1808","BARROW:BD:BDC11",71.31502696,-156.6010247,-10.9,3.6,-24.7,117,100,0.0272176790638144,1.76414565826331
"1809","BARROW:BD:BDC12",71.31502696,-156.6010247,-10.9,3.6,-24.7,117,100,0.0272176790638144,1.76414565826331
"1810","BARROW:BD:BDC13",71.31502696,-156.6010247,-10.9,3.6,-24.7,117,100,0.0272176790638144,1.76414565826331
"1811","BARROW:BD:BDC14",71.31502696,-156.6010247,-10.9,3.6,-24.7,117,100,0.0272176790638144,1.76414565826331
"1812","BARROW:BD:BDC15",71.31502696,-156.6010247,-10.9,3.6,-24.7,117,100,0.0272176790638144,1.76414565826331
"1813","BARROW:BD:BDC16",71.31502696,-156.6010247,-10.9,3.6,-24.7,117,100,0.0272176790638144,1.76414565826331
"1814","BARROW:BD:BDC17",71.31502696,-156.6010247,-10.9,3.6,-24.7,117,100,0.0272176790638144,1.76414565826331
"1815","BARROW:BD:BDC18",71.31502696,-156.6010247,-10.9,3.6,-24.7,117,100,0.0272176790638144,1.76414565826331
"1816","BARROW:BD:BDC19",71.31502696,-156.6010247,-10.9,3.6,-24.7,117,100,0.0272176790638144,1.76414565826331
"1817","BARROW:BD:BDC20",71.31502696,-156.6010247,-10.9,3.6,-24.7,117,100,0.0272176790638144,1.76414565826331
"1818","BARROW:BD:BDC21",71.31502696,-156.6010247,-10.9,3.6,-24.7,117,100,0.0272176790638144,1.76414565826331
"1819","BARROW:BD:BDC22",71.31502696,-156.6010247,-10.9,3.6,-24.7,117,100,0.0272176790638144,1.76414565826331
"1820","BARROW:BD:BDC23",71.31502696,-156.6010247,-10.9,3.6,-24.7,117,100,0.0272176790638144,1.76414565826331
"1821","BARROW:BD:BDC24",71.31502696,-156.6010247,-10.9,3.6,-24.7,117,100,0.0272176790638144,1.76414565826331
"1822","BARROW:BW:BWC01",71.31051842,-156.5978987,-10.9,3.6,-24.7,117,101,0.0272176790638144,1.7826330532213
"1823","BARROW:BW:BWC02",71.31051842,-156.5978987,-10.9,3.6,-24.7,117,101,0.0272176790638144,1.7826330532213
"1824","BARROW:BW:BWC03",71.31051842,-156.5978987,-10.9,3.6,-24.7,117,101,0.0272176790638144,1.7826330532213
"1825","BARROW:BW:BWC05",71.31051842,-156.5978987,-10.9,3.6,-24.7,117,101,0.0272176790638144,1.7826330532213
"1826","BARROW:BW:BWC06",71.31051842,-156.5978987,-10.9,3.6,-24.7,117,101,0.0272176790638144,1.7826330532213
"1827","BARROW:BW:BWC07",71.31051842,-156.5978987,-10.9,3.6,-24.7,117,101,0.0272176790638144,1.7826330532213
"1828","BARROW:BW:BWC08",71.31051842,-156.5978987,-10.9,3.6,-24.7,117,101,0.0272176790638144,1.7826330532213
"1829","BARROW:BW:BWC09",71.31051842,-156.5978987,-10.9,3.6,-24.7,117,101,0.0272176790638144,1.7826330532213
"1830","BARROW:BW:BWC10",71.31051842,-156.5978987,-10.9,3.6,-24.7,117,101,0.0272176790638144,1.7826330532213
"1831","BARROW:BW:BWC12",71.31051842,-156.5978987,-10.9,3.6,-24.7,117,101,0.0272176790638144,1.7826330532213
"1832","BARROW:BW:BWC13",71.31051842,-156.5978987,-10.9,3.6,-24.7,117,101,0.0272176790638144,1.7826330532213
"1833","BARROW:BW:BWC18",71.31051842,-156.5978987,-10.9,3.6,-24.7,117,101,0.0272176790638144,1.7826330532213
"1834","BARROW:BW:BWC19",71.31051842,-156.5978987,-10.9,3.6,-24.7,117,101,0.0272176790638144,1.7826330532213
"1835","BARROW:BW:BWC21",71.31051842,-156.5978987,-10.9,3.6,-24.7,117,101,0.0272176790638144,1.7826330532213
"1836","BARROW:BW:BWC22",71.31051842,-156.5978987,-10.9,3.6,-24.7,117,101,0.0272176790638144,1.7826330532213
"1837","BARROW:BW:BWC23",71.31051842,-156.5978987,-10.9,3.6,-24.7,117,101,0.0272176790638144,1.7826330532213
"1838","BARROW:BW:BWC24",71.31051842,-156.5978987,-10.9,3.6,-24.7,117,101,0.0272176790638144,1.7826330532213
"1839","BARROW:BW:BWC04",71.31051842,-156.5978987,-10.9,3.6,-24.7,117,101,0.0272176790638144,1.7826330532213
"1840","BARROW:BW:BWC17",71.31051842,-156.5978987,-10.9,3.6,-24.7,117,101,0.0272176790638144,1.7826330532213
"1841","BARROW:BW:BWC20",71.31051842,-156.5978987,-10.9,3.6,-24.7,117,101,0.0272176790638144,1.7826330532213
"1842","BARROW:BW:BWC11",71.31051842,-156.5978987,-10.9,3.6,-24.7,117,101,0.0272176790638144,1.7826330532213
"1843","BARROW:BW:BWC14",71.31051842,-156.5978987,-10.9,3.6,-24.7,117,101,0.0272176790638144,1.7826330532213
"1844","BARROW:BW:BWC15",71.31051842,-156.5978987,-10.9,3.6,-24.7,117,101,0.0272176790638144,1.7826330532213
"1845","BARROW:BW:BWC16",71.31051842,-156.5978987,-10.9,3.6,-24.7,117,101,0.0272176790638144,1.7826330532213
"1846","ATQASUK:AG:AGCA04",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1847","ATQASUK:AG:AGCA05",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1848","ATQASUK:AG:AGCA06",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1849","ATQASUK:AG:AGCA02",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1850","ATQASUK:AG:AGCA03",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1851","ATQASUK:AG:AGCA07",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1852","ATQASUK:AG:AGCA09",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1853","ATQASUK:AG:AGCA10",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1854","ATQASUK:AG:AGCB02",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1855","ATQASUK:AG:AGCB03",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1856","ATQASUK:AG:AGCB04",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1857","ATQASUK:AG:AGCB05",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1858","ATQASUK:AG:AGCB07",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1859","ATQASUK:AG:AGCB08",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1860","ATQASUK:AG:AGCB09",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1861","ATQASUK:AG:AGCB10",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1862","ATQASUK:AG:AGCB11",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1863","ATQASUK:AG:AGCC05",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1864","ATQASUK:AG:AGCC06",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1865","ATQASUK:AG:AGCC08",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1866","ATQASUK:AG:AGCC09",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1867","ATQASUK:AG:AGCC10",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1868","ATQASUK:AG:AGCC11",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1869","ATQASUK:AG:AGCD02",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1870","ATQASUK:AG:AGCD03",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1871","ATQASUK:AG:AGCD04",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1872","ATQASUK:AG:AGCD05",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1873","ATQASUK:AG:AGCD06",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1874","ATQASUK:AG:AGCD07",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1875","ATQASUK:AG:AGCD08",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1876","ATQASUK:AG:AGCD10",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1877","ATQASUK:AG:AGCD11",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1878","ATQASUK:AG:AGCE02",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1879","ATQASUK:AG:AGCE03",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1880","ATQASUK:AG:AGCE04",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1881","ATQASUK:AG:AGCE06",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1882","ATQASUK:AG:AGCE07",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1883","ATQASUK:AG:AGCE08",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1884","ATQASUK:AG:AGCE09",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1885","ATQASUK:AG:AGCE10",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1886","ATQASUK:AG:AGCE11",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1887","ATQASUK:AG:AGCF02",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1888","ATQASUK:AG:AGCF04",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1889","ATQASUK:AG:AGCF05",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1890","ATQASUK:AG:AGCF06",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1891","ATQASUK:AG:AGCF07",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1892","ATQASUK:AG:AGCF08",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1893","ATQASUK:AG:AGCF10",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1894","ATQASUK:AG:AGCG02",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1895","ATQASUK:AG:AGCG03",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1896","ATQASUK:AG:AGCG04",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1897","ATQASUK:AG:AGCG05",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1898","ATQASUK:AG:AGCG06",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1899","ATQASUK:AG:AGCG07",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1900","ATQASUK:AG:AGCG10",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1901","ATQASUK:AG:AGCG11",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1902","ATQASUK:AG:AGCH02",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1903","ATQASUK:AG:AGCH03",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1904","ATQASUK:AG:AGCH04",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1905","ATQASUK:AG:AGCH10",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1906","ATQASUK:AG:AGCH11",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1907","ATQASUK:AG:AGCI02",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1908","ATQASUK:AG:AGCI03",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1909","ATQASUK:AG:AGCI04",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1910","ATQASUK:AG:AGCI06",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1911","ATQASUK:AG:AGCI11",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1912","ATQASUK:AG:AGCJ02",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1913","ATQASUK:AG:AGCJ03",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1914","ATQASUK:AG:AGCJ04",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1915","ATQASUK:AG:AGCJ05",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1916","ATQASUK:AG:AGCJ09",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1917","ATQASUK:AG:AGCJ10",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1918","ATQASUK:AG:AGCJ11",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1919","ATQASUK:AG:AGCH06",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1920","ATQASUK:AG:AGCI05",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1921","ATQASUK:AG:AGCC03",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1922","ATQASUK:AG:AGCB06",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
"1923","ATQASUK:AG:AGCA08",70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211
