"","SiteSubsitePlotYear","SiteSubsitePlot","SiteSubsite","SITE","SUBSITE","PLOT","YEAR","STATUS","TISSUE","ValueType","ORIGINAL_NAME","GENUS","GFNARROWwalker","SPECIES_NAME","TREATMENT","RelCover","MOISTURE","LAT","LONG","ELEV","AZONE","SurveyedArea","AlpArc","lat_grid","lon_grid","gridcell","Region","Method","FuncGroup","PlotYearFuncCover","PlotYearDominatingFG","ShrubCover","GraminoidCover","ForbCover","DominatingFG","PlotShrubMean","PlotForbMean","PlotGraminoidMean","AnnualRichness","MeanRichness","NumYears","Duration","LogPlotSize","YearCentred","Slope"
"1030","ATQASUK:AG:AGCF08:2010","ATQASUK:AG:AGCF08","ATQASUK:AG","ATQASUK","AG","AGCF08",2010,"LIVE",NA,"pf_all_XY","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",100,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,1,1,4,9,-0.287682072451781,7,0
"1031","ATQASUK:AG:AGCF10:2010","ATQASUK:AG:AGCF10","ATQASUK:AG","ATQASUK","AG","AGCF10",2010,"LIVE",NA,"pf_all_XY","Salix pulchra","Salix","SDECI","Salix pulchra","CTL",80.4878048780488,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",80.4878048780488,"Shrub-Dominated",80.4878048780488,14.6341463414634,4.8780487804878,"Shrub-Dominated",74.1338259862162,1.21951219512195,24.6466618186619,3,3,4,9,-0.287682072451781,7,-0.1
"1032","ATQASUK:AG:AGCG02:2010","ATQASUK:AG:AGCG02","ATQASUK:AG","ATQASUK","AG","AGCG02",2010,"LIVE",NA,"pf_all_XY","Eriophorum vaginatum","Eriophorum","SEDGE","Eriophorum vaginatum","CTL",54.5454545454545,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",72.7272727272727,"Graminoid-Dominated",27.2727272727273,72.7272727272727,0,"Graminoid-Dominated",27.4269197641724,0,72.5730802358275,4,5,9,9,-0.287682072451781,7,0.117741935483872
"1033","ATQASUK:AG:AGCG03:2010","ATQASUK:AG:AGCG03","ATQASUK:AG","ATQASUK","AG","AGCG03",2010,"LIVE",NA,"pf_all_XY","Eriophorum vaginatum","Eriophorum","SEDGE","Eriophorum vaginatum","CTL",35.4838709677419,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",56.4516129032258,"Graminoid-Dominated",43.5483870967742,56.4516129032258,0,"Graminoid-Dominated",25.9157236168007,0,74.0842763831993,8,7,9,9,-0.287682072451781,7,-0.038709677419351
"1034","ATQASUK:AG:AGCG05:2010","ATQASUK:AG:AGCG05","ATQASUK:AG","ATQASUK","AG","AGCG05",2010,"LIVE",NA,"pf_all_XY","Cassiope tetragona","Cassiope","SEVER","Cassiope tetragona","CTL",13.7931034482759,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",55.1724137931034,"Shrub-Dominated",55.1724137931034,44.8275862068965,0,"Shrub-Dominated",49.8200126327057,0,50.1799873672943,5,5,9,9,-0.287682072451781,7,0.103225806451625
"1035","ATQASUK:AG:AGCG06:2010","ATQASUK:AG:AGCG06","ATQASUK:AG","ATQASUK","AG","AGCG06",2010,"LIVE",NA,"pf_all_XY","Eriophorum vaginatum","Eriophorum","SEDGE","Eriophorum vaginatum","CTL",13.5135135135135,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",21.6216216216216,"None",75.6756756756757,21.6216216216216,2.7027027027027,"Shrub-Dominated",57.7893924661147,2.9847236435554,39.2258838903299,7,7,9,9,-0.287682072451781,7,-0.098387096774209
"1036","ATQASUK:AG:AGCG07:2010","ATQASUK:AG:AGCG07","ATQASUK:AG","ATQASUK","AG","AGCG07",2010,"LIVE",NA,"pf_all_XY","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",100,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0.72463768115942,99.2753623188406,1,2,4,9,-0.287682072451781,7,0.133333333333333
"1037","ATQASUK:AG:AGCG10:2010","ATQASUK:AG:AGCG10","ATQASUK:AG","ATQASUK","AG","AGCG10",2010,"LIVE",NA,"pf_all_XY","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",62.5,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",75,"Graminoid-Dominated",25,75,0,"Graminoid-Dominated",12.3015873015873,0,87.6984126984127,4,4,4,9,-0.287682072451781,7,0.3
"1038","ATQASUK:AG:AGCG11:2010","ATQASUK:AG:AGCG11","ATQASUK:AG","ATQASUK","AG","AGCG11",2010,"LIVE",NA,"pf_all_XY","Cassiope tetragona","Cassiope","SEVER","Cassiope tetragona","CTL",16.9491525423729,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",55.9322033898305,"Shrub-Dominated",55.9322033898305,42.3728813559322,1.69491525423729,"Shrub-Dominated",52.0738786451071,1.09032512705306,46.8357962278399,8,8,4,9,-0.287682072451781,7,-0.133333333333333
"1039","ATQASUK:AG:AGCH02:2010","ATQASUK:AG:AGCH02","ATQASUK:AG","ATQASUK","AG","AGCH02",2010,"LIVE",NA,"pf_all_XY","Ledum palustre","Ledum","SEVER","Ledum palustre","CTL",26.3157894736842,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",52.6315789473684,"Shrub-Dominated",52.6315789473684,44.7368421052632,2.63157894736842,"Shrub-Dominated",45.9151436305748,1.66981617522903,52.4150401941962,8,9,9,9,-0.287682072451781,7,-0.0838709677419619
"1040","ATQASUK:AG:AGCH03:2010","ATQASUK:AG:AGCH03","ATQASUK:AG","ATQASUK","AG","AGCH03",2010,"LIVE",NA,"pf_all_XY","Eriophorum vaginatum","Eriophorum","SEDGE","Eriophorum vaginatum","CTL",31.8840579710145,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",47.8260869565217,"None",39.1304347826087,47.8260869565217,13.0434782608696,"None",37.8651474764537,10.0459011294781,52.0889513940682,8,7,9,9,-0.287682072451781,7,-0.27419354838712
"1041","ATQASUK:AG:AGCH04:2010","ATQASUK:AG:AGCH04","ATQASUK:AG","ATQASUK","AG","AGCH04",2010,"LIVE",NA,"pf_all_XY","Salix pulchra","Salix","SDECI","Salix pulchra","CTL",52.5423728813559,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",54.2372881355932,"Shrub-Dominated",54.2372881355932,37.2881355932203,8.47457627118644,"Shrub-Dominated",48.2251259767977,5.23779170271643,46.5370823204859,7,6,9,9,-0.287682072451781,7,-0.117741935483871
"1042","ATQASUK:AG:AGCH10:2010","ATQASUK:AG:AGCH10","ATQASUK:AG","ATQASUK","AG","AGCH10",2010,"LIVE",NA,"pf_all_XY","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",100,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,1,1,4,9,-0.287682072451781,7,0.0333333333333333
"1043","ATQASUK:AG:AGCH11:2010","ATQASUK:AG:AGCH11","ATQASUK:AG","ATQASUK","AG","AGCH11",2010,"LIVE",NA,"pf_all_XY","Hierochloe alpina","Hierochloe","GRASS","Hierochloe alpina","CTL",2.17391304347826,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",15.2173913043478,"None",71.7391304347826,15.2173913043478,13.0434782608696,"Shrub-Dominated",66.2646580326604,7.60288533237113,26.1324566349684,7,6,4,9,-0.287682072451781,7,0.1
"1044","ATQASUK:AG:AGCI03:2010","ATQASUK:AG:AGCI03","ATQASUK:AG","ATQASUK","AG","AGCI03",2010,"LIVE",NA,"pf_all_XY","Ledum palustre","Ledum","SEVER","Ledum palustre","CTL",6.45161290322581,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",61.2903225806452,"Shrub-Dominated",61.2903225806452,12.9032258064516,25.8064516129032,"Shrub-Dominated",72.6373504274241,17.0464249838335,10.3162245887423,8,6,9,9,-0.287682072451781,7,-0.204838709677418
"1045","ATQASUK:AG:AGCI04:2010","ATQASUK:AG:AGCI04","ATQASUK:AG","ATQASUK","AG","AGCI04",2010,"LIVE",NA,"pf_all_XY","Rubus chamaemorus","Rubus","FORB","Rubus chamaemorus","CTL",10.8910891089109,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Forb",12.8712871287129,"None",80.1980198019802,6.93069306930693,12.8712871287129,"Shrub-Dominated",82.9869561672366,6.47461468156321,10.5384291512002,9,10,9,9,-0.287682072451781,7,-0.0177419354838833
"1046","ATQASUK:AG:AGCI06:2010","ATQASUK:AG:AGCI06","ATQASUK:AG","ATQASUK","AG","AGCI06",2010,"LIVE",NA,"pf_all_XY","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",60.8695652173913,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",60.8695652173913,"Graminoid-Dominated",26.0869565217391,60.8695652173913,13.0434782608696,"Graminoid-Dominated",23.6551784744547,2.77111444277861,73.5737070827667,5,6,9,9,-0.287682072451781,7,-0.0758064516129232
"1047","ATQASUK:AG:AGCI11:2010","ATQASUK:AG:AGCI11","ATQASUK:AG","ATQASUK","AG","AGCI11",2010,"LIVE",NA,"pf_all_XY","Cassiope tetragona","Cassiope","SEVER","Cassiope tetragona","CTL",36.231884057971,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",95.6521739130435,"Shrub-Dominated",95.6521739130435,4.34782608695652,0,"Shrub-Dominated",82.7666622046672,0.303030303030303,16.9303074923025,4,6,4,9,-0.287682072451781,7,0.433333333333333
"1048","ATQASUK:AG:AGCJ02:2010","ATQASUK:AG:AGCJ02","ATQASUK:AG","ATQASUK","AG","AGCJ02",2010,"LIVE",NA,"pf_all_XY","Vaccinium vitis-idaea","Vaccinium","SEVER","Vaccinium vitis-idaea","CTL",27.8688524590164,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",37.7049180327869,"None",37.7049180327869,52.4590163934426,9.83606557377049,"Graminoid-Dominated",42.0334576268174,5.12255643735172,52.8439859358309,7,7,9,9,-0.287682072451781,7,-0.0403225806451691
"1049","ATQASUK:AG:AGCJ03:2010","ATQASUK:AG:AGCJ03","ATQASUK:AG","ATQASUK","AG","AGCJ03",2010,"LIVE",NA,"pf_all_XY","Cassiope tetragona","Cassiope","SEVER","Cassiope tetragona","CTL",11.9047619047619,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",28.5714285714286,"None",28.5714285714286,47.6190476190476,23.8095238095238,"None",40.8058316351952,14.7161200603097,44.4780483044951,9,8,9,9,-0.287682072451781,7,-0.109677419354846
"1050","ATQASUK:AG:AGCJ04:2010","ATQASUK:AG:AGCJ04","ATQASUK:AG","ATQASUK","AG","AGCJ04",2010,"LIVE",NA,"pf_all_XY","Betula nana","Betula","SDECI","Betula nana","CTL",26.6666666666667,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",55,"Shrub-Dominated",55,45,0,"Shrub-Dominated",56.4918757986646,0,43.5081242013354,9,7,9,9,-0.287682072451781,7,0.108064516129067
"1051","ATQASUK:AG:AGCJ05:2010","ATQASUK:AG:AGCJ05","ATQASUK:AG","ATQASUK","AG","AGCJ05",2010,"LIVE",NA,"pf_all_XY","Vaccinium vitis-idaea","Vaccinium","SEVER","Vaccinium vitis-idaea","CTL",41.5094339622642,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",71.6981132075472,"Shrub-Dominated",71.6981132075472,26.4150943396226,1.88679245283019,"Shrub-Dominated",53.5543168870921,4.26569518129633,42.1799879316115,6,5,9,9,-0.287682072451781,7,0.0193548387096888
"1052","ATQASUK:AG:AGCJ09:2010","ATQASUK:AG:AGCJ09","ATQASUK:AG","ATQASUK","AG","AGCJ09",2010,"LIVE",NA,"pf_all_XY","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",100,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,1.21951219512195,98.780487804878,1,1,4,9,-0.287682072451781,7,-0.0333333333333333
"1053","ATQASUK:AG:AGCJ10:2010","ATQASUK:AG:AGCJ10","ATQASUK:AG","ATQASUK","AG","AGCJ10",2010,"LIVE",NA,"pf_all_XY","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",51.4285714285714,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",68.5714285714286,"Graminoid-Dominated",31.4285714285714,68.5714285714286,0,"Graminoid-Dominated",21.9633545573674,0,78.0366454426326,5,4,4,9,-0.287682072451781,7,-0.1
"1054","ATQASUK:AG:AGCJ11:2010","ATQASUK:AG:AGCJ11","ATQASUK:AG","ATQASUK","AG","AGCJ11",2010,"LIVE",NA,"pf_all_XY","Ledum palustre","Ledum","SEVER","Ledum palustre","CTL",12.7272727272727,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",87.2727272727273,"Shrub-Dominated",87.2727272727273,12.7272727272727,0,"Shrub-Dominated",73.7924863733951,3.26708806458978,22.9404255620151,8,8,4,9,-0.287682072451781,7,-0.1
"1055","ATQASUK:AG:AGCH06:2012","ATQASUK:AG:AGCH06","ATQASUK:AG","ATQASUK","AG","AGCH06",2012,"LIVE",NA,"pf_all_XY","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",100,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,1,2,8,7,-0.287682072451781,9,0.0833333333333336
"1056","ATQASUK:AG:AGCI05:2012","ATQASUK:AG:AGCI05","ATQASUK:AG","ATQASUK","AG","AGCI05",2012,"LIVE",NA,"pf_all_XY","Eriophorum angustifolium","Eriophorum","SEDGE","Eriophorum angustifolium","CTL",13.7931034482759,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",37.9310344827586,"None",62.0689655172414,37.9310344827586,0,"Shrub-Dominated",48.5609133935706,2.09386647220872,49.3452201342207,7,8,4,7,-0.287682072451781,9,0.13793103448276
"1057","ATQASUK:AG:AGCB06:2013","ATQASUK:AG:AGCB06","ATQASUK:AG","ATQASUK","AG","AGCB06",2013,"LIVE",NA,"pf_all_XY","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",58.3333333333333,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,2,3,3,6,-0.287682072451781,10,0.166666666666666
"1058","BARROW:BG:BGCF11:2010","BARROW:BG:BGCF11","BARROW:BG","BARROW","BG","BGCF11",2010,"LIVE",NA,"pf_all_XY","Carex stans","Carex","SEDGE","Carex aquatilis","CTL",6.38297872340426,"MOIST",71.310312,-156.592799,4,"HIGH",0.75,"Arctic",71,-156.5,"_71_-156.5","North America-West","Point-framing (XY)","Graminoid",76.5957446808511,"Graminoid-Dominated",14.8936170212766,76.5957446808511,8.51063829787234,"Graminoid-Dominated",11.8468256100838,19.3288650853751,68.8243093045411,8,10,4,9,-0.287682072451781,7,0.166666666666667
"1059","BARROW:BG:BGCH11:2010","BARROW:BG:BGCH11","BARROW:BG","BARROW","BG","BGCH11",2010,"LIVE",NA,"pf_all_XY","Dupontia fisheri","Dupontia","GRASS","Dupontia fisheri","CTL",31.9148936170213,"MOIST",71.310312,-156.592799,4,"HIGH",0.75,"Arctic",71,-156.5,"_71_-156.5","North America-West","Point-framing (XY)","Graminoid",51.063829787234,"Graminoid-Dominated",0,51.063829787234,48.936170212766,"Graminoid-Dominated",0,34.8847517730496,65.1152482269504,10,8,2,6,-0.287682072451781,7,-0.499999999999969
"1060","BARROW:BG:BGCJ11:2010","BARROW:BG:BGCJ11","BARROW:BG","BARROW","BG","BGCJ11",2010,"LIVE",NA,"pf_all_XY","Poa arctica","Poa","GRASS","Poa arctica","CTL",21.4285714285714,"MOIST",71.310312,-156.592799,4,"HIGH",0.75,"Arctic",71,-156.5,"_71_-156.5","North America-West","Point-framing (XY)","Graminoid",67.8571428571428,"Graminoid-Dominated",0,67.8571428571428,32.1428571428571,"Graminoid-Dominated",0,16.6545683313976,83.3454316686024,7,8,4,9,-0.287682072451781,7,0.1
"1061","BARROW:BG:BGCC10:2010","BARROW:BG:BGCC10","BARROW:BG","BARROW","BG","BGCC10",2010,"LIVE",NA,"pf_all_XY","Dupontia fisheri","Dupontia","GRASS","Dupontia fisheri","CTL",79.4117647058823,"MOIST",71.310312,-156.592799,4,"HIGH",0.75,"Arctic",71,-156.5,"_71_-156.5","North America-West","Point-framing (XY)","Graminoid",97.0588235294118,"Graminoid-Dominated",0,97.0588235294118,2.94117647058824,"Graminoid-Dominated",0,9.50085999312005,90.4991400068799,5,6,3,9,-0.287682072451781,7,-0.047619047619071
"1062","BARROW:BG:BGCF10:2010","BARROW:BG:BGCF10","BARROW:BG","BARROW","BG","BGCF10",2010,"LIVE",NA,"pf_all_XY","Eriophorum triste","Eriophorum","SEDGE","Eriophorum angustifolium","CTL",58.6666666666667,"MOIST",71.310312,-156.592799,4,"HIGH",0.75,"Arctic",71,-156.5,"_71_-156.5","North America-West","Point-framing (XY)","Graminoid",89.3333333333333,"Graminoid-Dominated",5.33333333333333,89.3333333333333,5.33333333333333,"Graminoid-Dominated",3.72300469483568,9.70892018779343,86.5680751173709,10,9,2,9,-0.287682072451781,7,-0.222222222222216
"1063","BARROW:BG:BGCG10:2010","BARROW:BG:BGCG10","BARROW:BG","BARROW","BG","BGCG10",2010,"LIVE",NA,"pf_all_XY","Petasites frigidus","Petasites","FORB","Petasites frigidus","CTL",10.5263157894737,"MOIST",71.310312,-156.592799,4,"HIGH",0.75,"Arctic",71,-156.5,"_71_-156.5","North America-West","Point-framing (XY)","Forb",10.5263157894737,"None",0,89.4736842105263,10.5263157894737,"Graminoid-Dominated",0.255102040816327,13.2994824724148,86.4454154867689,8,9,4,9,-0.287682072451781,7,0.233333333333333
"1064","BARROW:BG:BGCB09:2010","BARROW:BG:BGCB09","BARROW:BG","BARROW","BG","BGCB09",2010,"LIVE",NA,"pf_all_XY","Dupontia fisheri","Dupontia","GRASS","Dupontia fisheri","CTL",40,"MOIST",71.310312,-156.592799,4,"HIGH",0.75,"Arctic",71,-156.5,"_71_-156.5","North America-West","Point-framing (XY)","Graminoid",68,"Graminoid-Dominated",0,68,32,"Graminoid-Dominated",0,20.6671408250356,79.3328591749644,9,9,4,9,-0.287682072451781,7,0
"1065","BARROW:BG:BGCE09:2010","BARROW:BG:BGCE09","BARROW:BG","BARROW","BG","BGCE09",2010,"LIVE",NA,"pf_all_XY","Dupontia fisheri","Dupontia","GRASS","Dupontia fisheri","CTL",54.5454545454545,"MOIST",71.310312,-156.592799,4,"HIGH",0.75,"Arctic",71,-156.5,"_71_-156.5","North America-West","Point-framing (XY)","Graminoid",90.9090909090909,"Graminoid-Dominated",0,90.9090909090909,9.09090909090909,"Graminoid-Dominated",0,10.423987776929,89.576012223071,6,9,4,9,-0.287682072451781,7,0.266666666666667
"1066","BARROW:BG:BGCF09:2010","BARROW:BG:BGCF09","BARROW:BG","BARROW","BG","BGCF09",2010,"LIVE",NA,"pf_all_XY","Salix pulchra","Salix","SDECI","Salix pulchra","CTL",67.8571428571429,"MOIST",71.310312,-156.592799,4,"HIGH",0.75,"Arctic",71,-156.5,"_71_-156.5","North America-West","Point-framing (XY)","Shrub",75,"Shrub-Dominated",75,25,0,"Shrub-Dominated",57.3210954387124,0.284090909090909,42.3948136521967,7,8,4,9,-0.287682072451781,7,-0.0666666666666666
"1067","BARROW:BG:BGCE08:2010","BARROW:BG:BGCE08","BARROW:BG","BARROW","BG","BGCE08",2010,"LIVE",NA,"pf_all_XY","Salix rotundifolia","Salix","SDECI","Salix rotundifolia","CTL",46.5116279069767,"MOIST",71.310312,-156.592799,4,"HIGH",0.75,"Arctic",71,-156.5,"_71_-156.5","North America-West","Point-framing (XY)","Shrub",46.5116279069767,"None",46.5116279069767,52.3255813953488,1.16279069767442,"Graminoid-Dominated",49.0872173346238,5.34011666417995,45.5726660011963,5,6,4,9,-0.287682072451781,7,-6.62009107532606e-17
"1068","BARROW:BG:BGCF08:2010","BARROW:BG:BGCF08","BARROW:BG","BARROW","BG","BGCF08",2010,"LIVE",NA,"pf_all_XY","Arctagrostis latifolia","Arctagrostis","GRASS","Arctagrostis latifolia","CTL",6.66666666666667,"MOIST",71.310312,-156.592799,4,"HIGH",0.75,"Arctic",71,-156.5,"_71_-156.5","North America-West","Point-framing (XY)","Graminoid",80,"Graminoid-Dominated",13.3333333333333,80,6.66666666666667,"Graminoid-Dominated",18.7431176762921,8.01401639987445,73.2428659238334,13,11,4,9,-0.287682072451781,7,-0.3
"1069","BARROW:BG:BGCG08:2010","BARROW:BG:BGCG08","BARROW:BG","BARROW","BG","BGCG08",2010,"LIVE",NA,"pf_all_XY","Stellaria laeta","Stellaria","FORB","Stellaria longipes","CTL",26.6666666666667,"MOIST",71.310312,-156.592799,4,"HIGH",0.75,"Arctic",71,-156.5,"_71_-156.5","North America-West","Point-framing (XY)","Forb",26.6666666666667,"None",0,73.3333333333333,26.6666666666667,"Graminoid-Dominated",0,13.5562310030395,86.4437689969605,4,6,4,9,-0.287682072451781,7,0.233333333333333
"1070","BARROW:BG:BGCC07:2010","BARROW:BG:BGCC07","BARROW:BG","BARROW","BG","BGCC07",2010,"LIVE",NA,"pf_all_XY","Dupontia fisheri","Dupontia","GRASS","Dupontia fisheri","CTL",84.2105263157895,"MOIST",71.310312,-156.592799,4,"HIGH",0.75,"Arctic",71,-156.5,"_71_-156.5","North America-West","Point-framing (XY)","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,7.10929584599797,92.890704154002,3,4,4,9,-0.287682072451781,7,-0.0666666666666667
"1071","BARROW:BG:BGCE07:2010","BARROW:BG:BGCE07","BARROW:BG","BARROW","BG","BGCE07",2010,"LIVE",NA,"pf_all_XY","Salix rotundifolia","Salix","SDECI","Salix rotundifolia","CTL",72.5490196078431,"MOIST",71.310312,-156.592799,4,"HIGH",0.75,"Arctic",71,-156.5,"_71_-156.5","North America-West","Point-framing (XY)","Shrub",72.5490196078431,"Shrub-Dominated",72.5490196078431,27.4509803921569,0,"Shrub-Dominated",56.0180132122125,5.37026627722864,38.6117205105588,4,6,9,9,-0.287682072451781,7,0.288709677419367
"1072","BARROW:BG:BGCF07:2010","BARROW:BG:BGCF07","BARROW:BG","BARROW","BG","BGCF07",2010,"LIVE",NA,"pf_all_XY","Poa arctica","Poa","GRASS","Poa arctica","CTL",23.8095238095238,"MOIST",71.310312,-156.592799,4,"HIGH",0.75,"Arctic",71,-156.5,"_71_-156.5","North America-West","Point-framing (XY)","Graminoid",76.1904761904762,"Graminoid-Dominated",0,76.1904761904762,23.8095238095238,"Graminoid-Dominated",0,11.360898509787,88.639101490213,8,11,7,7,-0.287682072451781,7,0.0778688524590638
"1073","BARROW:BG:BGCK07:2010","BARROW:BG:BGCK07","BARROW:BG","BARROW","BG","BGCK07",2010,"LIVE",NA,"pf_all_XY","Petasites frigidus","Petasites","FORB","Petasites frigidus","CTL",28.099173553719,"MOIST",71.310312,-156.592799,4,"HIGH",0.75,"Arctic",71,-156.5,"_71_-156.5","North America-West","Point-framing (XY)","Forb",30.5785123966942,"None",0,69.4214876033058,30.5785123966942,"Graminoid-Dominated",0,39.3809046463883,60.6190953536117,6,8,4,9,-0.287682072451781,7,-0.1
"1074","BARROW:BG:BGCB06:2010","BARROW:BG:BGCB06","BARROW:BG","BARROW","BG","BGCB06",2010,"LIVE",NA,"pf_all_XY","Dupontia fisheri","Dupontia","GRASS","Dupontia fisheri","CTL",26.4150943396226,"MOIST",71.310312,-156.592799,4,"HIGH",0.75,"Arctic",71,-156.5,"_71_-156.5","North America-West","Point-framing (XY)","Graminoid",73.5849056603774,"Graminoid-Dominated",0,73.5849056603774,26.4150943396226,"Graminoid-Dominated",0,16.6784080699175,83.3215919300825,9,8,3,9,-0.287682072451781,7,-0.666666666666769
"1075","BARROW:BG:BGCE06:2010","BARROW:BG:BGCE06","BARROW:BG","BARROW","BG","BGCE06",2010,"LIVE",NA,"pf_all_XY","Carex stans","Carex","SEDGE","Carex aquatilis","CTL",31.6666666666667,"MOIST",71.310312,-156.592799,4,"HIGH",0.75,"Arctic",71,-156.5,"_71_-156.5","North America-West","Point-framing (XY)","Graminoid",56.6666666666667,"Graminoid-Dominated",35,56.6666666666667,8.33333333333333,"Graminoid-Dominated",38.3167111434244,5.4640234718803,56.2192653846953,9,8,9,9,-0.287682072451781,7,-0.0870967741935464
"1076","BARROW:BG:BGCF06:2010","BARROW:BG:BGCF06","BARROW:BG","BARROW","BG","BGCF06",2010,"LIVE",NA,"pf_all_XY","Poa arctica","Poa","GRASS","Poa arctica","CTL",9.27835051546392,"MOIST",71.310312,-156.592799,4,"HIGH",0.75,"Arctic",71,-156.5,"_71_-156.5","North America-West","Point-framing (XY)","Graminoid",94.8453608247423,"Graminoid-Dominated",0,94.8453608247423,5.15463917525773,"Graminoid-Dominated",0,2.26643171907763,97.7335682809224,9,7,8,8,-0.287682072451781,7,-0.283208020050133
"1077","BARROW:BG:BGCB05:2010","BARROW:BG:BGCB05","BARROW:BG","BARROW","BG","BGCB05",2010,"LIVE",NA,"pf_all_XY","Dupontia fisheri","Dupontia","GRASS","Dupontia fisheri","CTL",37.2093023255814,"MOIST",71.310312,-156.592799,4,"HIGH",0.75,"Arctic",71,-156.5,"_71_-156.5","North America-West","Point-framing (XY)","Graminoid",75.1937984496124,"Graminoid-Dominated",0,75.1937984496124,24.8062015503876,"Graminoid-Dominated",0,23.6444390702939,76.3555609297061,8,10,4,9,-0.287682072451781,7,-0.0333333333333332
