"","X.x","SiteSubsitePlotYear","SiteSubsitePlot","SiteSubsite","SITE","SUBSITE","PLOT","YEAR","STATUS","TISSUE","ValueType","ORIGINAL_NAME","GENUS","GFNARROWwalker","SPECIES_NAME","TREATMENT","RelCover","MOISTURE","LAT.x","LONG.x","ELEV","AZONE","SurveyedArea","AlpArc","lat_grid","lon_grid","gridcell","Region","Method","FuncGroup","PlotYearFuncCover","PlotYearDominatingFG","ShrubCover","GraminoidCover","ForbCover","DominatingFG","PlotShrubMean","PlotForbMean","PlotGraminoidMean","AnnualRichness","MeanRichness","NumYears","Duration","LogPlotSize","YearCentred","Slope","X.y","mat.x","warmq.x","coldq.x","prec.x","X.x.x","LAT.y","LONG.y","mat.y","warmq.y","coldq.y","prec.y","ID","WarmQSlope","PrecSlope","X.y.y","ForbSlope","GraminoidSlope","ShrubSlope"
"984",1024,"ATQASUK:AG:AGCE09:2010","ATQASUK:AG:AGCE09","ATQASUK:AG","ATQASUK","AG","AGCE09",2010,"LIVE",NA,"pf_all_XY","Vaccinium vitis-idaea","Vaccinium","SEVER","Vaccinium vitis-idaea","CTL",34.6938775510204,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",63.265306122449,"Shrub-Dominated",63.265306122449,32.6530612244898,4.08163265306122,"Shrub-Dominated",69.3843579615469,3.26724734558836,27.3483946928647,9,8,4,9,-0.287682072451781,7,-0.133333333333333,1884,-11.1,8,-28.1,138,1884,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,224,-0.35034294942129,-0.388607552202022,0.738950501623313
"985",1025,"ATQASUK:AG:AGCE11:2010","ATQASUK:AG:AGCE11","ATQASUK:AG","ATQASUK","AG","AGCE11",2010,"LIVE",NA,"pf_all_XY","Cassiope tetragona","Cassiope","SEVER","Cassiope tetragona","CTL",11.9402985074627,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",92.5373134328358,"Shrub-Dominated",92.5373134328358,7.46268656716418,0,"Shrub-Dominated",90.4851304972464,0,9.51486950275361,6,6,4,9,-0.287682072451781,7,0.2,1886,-11.1,8,-28.1,138,1886,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,225,NA,0.787563785351319,-0.787563785351316
"986",1026,"ATQASUK:AG:AGCF02:2010","ATQASUK:AG:AGCF02","ATQASUK:AG","ATQASUK","AG","AGCF02",2010,"LIVE",NA,"pf_all_XY","Cassiope tetragona","Cassiope","SEVER","Cassiope tetragona","CTL",10.9090909090909,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",63.6363636363636,"Shrub-Dominated",63.6363636363636,32.7272727272727,3.63636363636364,"Shrub-Dominated",45.8261651602434,4.13344731795985,50.0403875217967,7,8,7,9,-0.287682072451781,7,0.0309278350515706,1887,-11.1,8,-28.1,138,1887,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,226,0.595813532431805,1.98284000419922,-2.57865353663102
"987",1027,"ATQASUK:AG:AGCF05:2010","ATQASUK:AG:AGCF05","ATQASUK:AG","ATQASUK","AG","AGCF05",2010,"LIVE",NA,"pf_all_XY","Ledum palustre","Ledum","SEVER","Ledum palustre","CTL",15.8730158730159,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",50.7936507936508,"Shrub-Dominated",50.7936507936508,49.2063492063492,0,"Shrub-Dominated",49.0489828784822,0,50.9510171215178,5,6,9,9,-0.287682072451781,7,0.0258064516128962,1889,-11.1,8,-28.1,138,1889,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,227,NA,1.75466518885806,-1.75466518885806
"988",1028,"ATQASUK:AG:AGCF06:2010","ATQASUK:AG:AGCF06","ATQASUK:AG","ATQASUK","AG","AGCF06",2010,"LIVE",NA,"pf_all_XY","Cassiope tetragona","Cassiope","SEVER","Cassiope tetragona","CTL",22.8571428571429,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",62.8571428571429,"Shrub-Dominated",62.8571428571429,22.8571428571429,14.2857142857143,"Shrub-Dominated",67.9769695746238,10.3413945453454,21.6816358800308,6,8,9,9,-0.287682072451781,7,0.480645161290357,1890,-11.1,8,-28.1,138,1890,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,228,-0.563519280427493,0.940514360057406,-0.376995079629912
"989",1029,"ATQASUK:AG:AGCF07:2010","ATQASUK:AG:AGCF07","ATQASUK:AG","ATQASUK","AG","AGCF07",2010,"LIVE",NA,"pf_all_XY","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",21.7391304347826,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",21.7391304347826,"None",69.5652173913043,21.7391304347826,8.69565217391304,"Shrub-Dominated",58.7081911760418,5.75569358178054,35.5361152421777,3,3,3,9,-0.287682072451781,7,-7.32557213860421e-17,1891,-11.1,8,-28.1,138,1891,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,229,-1.03223898254966,4.35961524842684,-3.32737626587718
"990",1030,"ATQASUK:AG:AGCF08:2010","ATQASUK:AG:AGCF08","ATQASUK:AG","ATQASUK","AG","AGCF08",2010,"LIVE",NA,"pf_all_XY","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",100,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,1,1,4,9,-0.287682072451781,7,0,1892,-11.1,8,-28.1,138,1892,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,230,NA,0,NA
"991",1031,"ATQASUK:AG:AGCF10:2010","ATQASUK:AG:AGCF10","ATQASUK:AG","ATQASUK","AG","AGCF10",2010,"LIVE",NA,"pf_all_XY","Salix pulchra","Salix","SDECI","Salix pulchra","CTL",80.4878048780488,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",80.4878048780488,"Shrub-Dominated",80.4878048780488,14.6341463414634,4.8780487804878,"Shrub-Dominated",74.1338259862162,1.21951219512195,24.6466618186619,3,3,4,9,-0.287682072451781,7,-0.1,1893,-11.1,8,-28.1,138,1893,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,231,-0.487804878048781,2.5247183756832,-2.03691349763442
"992",1032,"ATQASUK:AG:AGCG02:2010","ATQASUK:AG:AGCG02","ATQASUK:AG","ATQASUK","AG","AGCG02",2010,"LIVE",NA,"pf_all_XY","Eriophorum vaginatum","Eriophorum","SEDGE","Eriophorum vaginatum","CTL",54.5454545454545,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",72.7272727272727,"Graminoid-Dominated",27.2727272727273,72.7272727272727,0,"Graminoid-Dominated",27.4269197641724,0,72.5730802358275,4,5,9,9,-0.287682072451781,7,0.117741935483872,1894,-11.1,8,-28.1,138,1894,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,232,NA,0.023053418477911,-0.0230534184779094
"993",1033,"ATQASUK:AG:AGCG03:2010","ATQASUK:AG:AGCG03","ATQASUK:AG","ATQASUK","AG","AGCG03",2010,"LIVE",NA,"pf_all_XY","Eriophorum vaginatum","Eriophorum","SEDGE","Eriophorum vaginatum","CTL",35.4838709677419,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",56.4516129032258,"Graminoid-Dominated",43.5483870967742,56.4516129032258,0,"Graminoid-Dominated",25.9157236168007,0,74.0842763831993,8,7,9,9,-0.287682072451781,7,-0.038709677419351,1895,-11.1,8,-28.1,138,1895,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,233,NA,3.06622345277114,-3.06622345277114
"994",1034,"ATQASUK:AG:AGCG05:2010","ATQASUK:AG:AGCG05","ATQASUK:AG","ATQASUK","AG","AGCG05",2010,"LIVE",NA,"pf_all_XY","Cassiope tetragona","Cassiope","SEVER","Cassiope tetragona","CTL",13.7931034482759,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",55.1724137931034,"Shrub-Dominated",55.1724137931034,44.8275862068965,0,"Shrub-Dominated",49.8200126327057,0,50.1799873672943,5,5,9,9,-0.287682072451781,7,0.103225806451625,1897,-11.1,8,-28.1,138,1897,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,234,NA,0.349776383263387,-0.349776383263386
"995",1035,"ATQASUK:AG:AGCG06:2010","ATQASUK:AG:AGCG06","ATQASUK:AG","ATQASUK","AG","AGCG06",2010,"LIVE",NA,"pf_all_XY","Eriophorum vaginatum","Eriophorum","SEDGE","Eriophorum vaginatum","CTL",13.5135135135135,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",21.6216216216216,"None",75.6756756756757,21.6216216216216,2.7027027027027,"Shrub-Dominated",57.7893924661147,2.9847236435554,39.2258838903299,7,7,9,9,-0.287682072451781,7,-0.098387096774209,1898,-11.1,8,-28.1,138,1898,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,235,0.299079268030222,2.19109163153725,-2.49017089956747
"996",1036,"ATQASUK:AG:AGCG07:2010","ATQASUK:AG:AGCG07","ATQASUK:AG","ATQASUK","AG","AGCG07",2010,"LIVE",NA,"pf_all_XY","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",100,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0.72463768115942,99.2753623188406,1,2,4,9,-0.287682072451781,7,0.133333333333333,1899,-11.1,8,-28.1,138,1899,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,236,0.289855072463768,-0.289855072463769,NA
"997",1037,"ATQASUK:AG:AGCG10:2010","ATQASUK:AG:AGCG10","ATQASUK:AG","ATQASUK","AG","AGCG10",2010,"LIVE",NA,"pf_all_XY","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",62.5,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",75,"Graminoid-Dominated",25,75,0,"Graminoid-Dominated",12.3015873015873,0,87.6984126984127,4,4,4,9,-0.287682072451781,7,0.3,1900,-11.1,8,-28.1,138,1900,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,237,NA,1.93121693121693,-1.93121693121693
"998",1038,"ATQASUK:AG:AGCG11:2010","ATQASUK:AG:AGCG11","ATQASUK:AG","ATQASUK","AG","AGCG11",2010,"LIVE",NA,"pf_all_XY","Cassiope tetragona","Cassiope","SEVER","Cassiope tetragona","CTL",16.9491525423729,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",55.9322033898305,"Shrub-Dominated",55.9322033898305,42.3728813559322,1.69491525423729,"Shrub-Dominated",52.0738786451071,1.09032512705306,46.8357962278399,8,8,4,9,-0.287682072451781,7,-0.133333333333333,1901,-11.1,8,-28.1,138,1901,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,238,-0.161752676401638,1.09690794980812,-0.935155273406488
"999",1039,"ATQASUK:AG:AGCH02:2010","ATQASUK:AG:AGCH02","ATQASUK:AG","ATQASUK","AG","AGCH02",2010,"LIVE",NA,"pf_all_XY","Ledum palustre","Ledum","SEVER","Ledum palustre","CTL",26.3157894736842,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",52.6315789473684,"Shrub-Dominated",52.6315789473684,44.7368421052632,2.63157894736842,"Shrub-Dominated",45.9151436305748,1.66981617522903,52.4150401941962,8,9,9,9,-0.287682072451781,7,-0.0838709677419619,1902,-11.1,8,-28.1,138,1902,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,239,-0.382515944888301,1.84034956379303,-1.45783361890473
"1000",1040,"ATQASUK:AG:AGCH03:2010","ATQASUK:AG:AGCH03","ATQASUK:AG","ATQASUK","AG","AGCH03",2010,"LIVE",NA,"pf_all_XY","Eriophorum vaginatum","Eriophorum","SEDGE","Eriophorum vaginatum","CTL",31.8840579710145,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",47.8260869565217,"None",39.1304347826087,47.8260869565217,13.0434782608696,"None",37.8651474764537,10.0459011294781,52.0889513940682,8,7,9,9,-0.287682072451781,7,-0.27419354838712,1903,-11.1,8,-28.1,138,1903,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,240,-0.0684067071822555,-0.224249979380763,0.292656686563021
"1001",1041,"ATQASUK:AG:AGCH04:2010","ATQASUK:AG:AGCH04","ATQASUK:AG","ATQASUK","AG","AGCH04",2010,"LIVE",NA,"pf_all_XY","Salix pulchra","Salix","SDECI","Salix pulchra","CTL",52.5423728813559,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",54.2372881355932,"Shrub-Dominated",54.2372881355932,37.2881355932203,8.47457627118644,"Shrub-Dominated",48.2251259767977,5.23779170271643,46.5370823204859,7,6,9,9,-0.287682072451781,7,-0.117741935483871,1904,-11.1,8,-28.1,138,1904,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,241,-0.575640558208268,0.832901148251022,-0.257260590042753
"1002",1042,"ATQASUK:AG:AGCH10:2010","ATQASUK:AG:AGCH10","ATQASUK:AG","ATQASUK","AG","AGCH10",2010,"LIVE",NA,"pf_all_XY","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",100,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,1,1,4,9,-0.287682072451781,7,0.0333333333333333,1905,-11.1,8,-28.1,138,1905,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,243,NA,0,NA
"1003",1043,"ATQASUK:AG:AGCH11:2010","ATQASUK:AG:AGCH11","ATQASUK:AG","ATQASUK","AG","AGCH11",2010,"LIVE",NA,"pf_all_XY","Hierochloe alpina","Hierochloe","GRASS","Hierochloe alpina","CTL",2.17391304347826,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",15.2173913043478,"None",71.7391304347826,15.2173913043478,13.0434782608696,"Shrub-Dominated",66.2646580326604,7.60288533237113,26.1324566349684,7,6,4,9,-0.287682072451781,7,0.1,1906,-11.1,8,-28.1,138,1906,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,244,-0.666144812950705,2.98382167475216,-2.31767686180145
"1004",1044,"ATQASUK:AG:AGCI03:2010","ATQASUK:AG:AGCI03","ATQASUK:AG","ATQASUK","AG","AGCI03",2010,"LIVE",NA,"pf_all_XY","Ledum palustre","Ledum","SEVER","Ledum palustre","CTL",6.45161290322581,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",61.2903225806452,"Shrub-Dominated",61.2903225806452,12.9032258064516,25.8064516129032,"Shrub-Dominated",72.6373504274241,17.0464249838335,10.3162245887423,8,6,9,9,-0.287682072451781,7,-0.204838709677418,1908,-11.1,8,-28.1,138,1908,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,245,-0.628658433575646,0.399535992394748,0.229122441180899
"1005",1045,"ATQASUK:AG:AGCI04:2010","ATQASUK:AG:AGCI04","ATQASUK:AG","ATQASUK","AG","AGCI04",2010,"LIVE",NA,"pf_all_XY","Rubus chamaemorus","Rubus","FORB","Rubus chamaemorus","CTL",10.8910891089109,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Forb",12.8712871287129,"None",80.1980198019802,6.93069306930693,12.8712871287129,"Shrub-Dominated",82.9869561672366,6.47461468156321,10.5384291512002,9,10,9,9,-0.287682072451781,7,-0.0177419354838833,1909,-11.1,8,-28.1,138,1909,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,246,-0.57584496681403,-0.116453304929057,0.692298271743086
"1006",1046,"ATQASUK:AG:AGCI06:2010","ATQASUK:AG:AGCI06","ATQASUK:AG","ATQASUK","AG","AGCI06",2010,"LIVE",NA,"pf_all_XY","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",60.8695652173913,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",60.8695652173913,"Graminoid-Dominated",26.0869565217391,60.8695652173913,13.0434782608696,"Graminoid-Dominated",23.6551784744547,2.77111444277861,73.5737070827667,5,6,9,9,-0.287682072451781,7,-0.0758064516129232,1910,-11.1,8,-28.1,138,1910,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,248,-1.35197320694495,3.44006291162846,-2.08808970468351
"1007",1047,"ATQASUK:AG:AGCI11:2010","ATQASUK:AG:AGCI11","ATQASUK:AG","ATQASUK","AG","AGCI11",2010,"LIVE",NA,"pf_all_XY","Cassiope tetragona","Cassiope","SEVER","Cassiope tetragona","CTL",36.231884057971,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",95.6521739130435,"Shrub-Dominated",95.6521739130435,4.34782608695652,0,"Shrub-Dominated",82.7666622046672,0.303030303030303,16.9303074923025,4,6,4,9,-0.287682072451781,7,0.433333333333333,1911,-11.1,8,-28.1,138,1911,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,249,0.121212121212121,2.53008217254081,-2.65129429375293
"1008",1048,"ATQASUK:AG:AGCJ02:2010","ATQASUK:AG:AGCJ02","ATQASUK:AG","ATQASUK","AG","AGCJ02",2010,"LIVE",NA,"pf_all_XY","Vaccinium vitis-idaea","Vaccinium","SEVER","Vaccinium vitis-idaea","CTL",27.8688524590164,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",37.7049180327869,"None",37.7049180327869,52.4590163934426,9.83606557377049,"Graminoid-Dominated",42.0334576268174,5.12255643735172,52.8439859358309,7,7,9,9,-0.287682072451781,7,-0.0403225806451691,1912,-11.1,8,-28.1,138,1912,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,250,-0.548010278059768,0.283085922808104,0.264924355251662
"1009",1049,"ATQASUK:AG:AGCJ03:2010","ATQASUK:AG:AGCJ03","ATQASUK:AG","ATQASUK","AG","AGCJ03",2010,"LIVE",NA,"pf_all_XY","Cassiope tetragona","Cassiope","SEVER","Cassiope tetragona","CTL",11.9047619047619,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",28.5714285714286,"None",28.5714285714286,47.6190476190476,23.8095238095238,"None",40.8058316351952,14.7161200603097,44.4780483044951,9,8,9,9,-0.287682072451781,7,-0.109677419354846,1913,-11.1,8,-28.1,138,1913,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,251,-0.838278661834081,0.485004245005442,0.353274416828638
"1010",1050,"ATQASUK:AG:AGCJ04:2010","ATQASUK:AG:AGCJ04","ATQASUK:AG","ATQASUK","AG","AGCJ04",2010,"LIVE",NA,"pf_all_XY","Betula nana","Betula","SDECI","Betula nana","CTL",26.6666666666667,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",55,"Shrub-Dominated",55,45,0,"Shrub-Dominated",56.4918757986646,0,43.5081242013354,9,7,9,9,-0.287682072451781,7,0.108064516129067,1914,-11.1,8,-28.1,138,1914,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,252,NA,0.398714284539023,-0.398714284539023
"1011",1051,"ATQASUK:AG:AGCJ05:2010","ATQASUK:AG:AGCJ05","ATQASUK:AG","ATQASUK","AG","AGCJ05",2010,"LIVE",NA,"pf_all_XY","Vaccinium vitis-idaea","Vaccinium","SEVER","Vaccinium vitis-idaea","CTL",41.5094339622642,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",71.6981132075472,"Shrub-Dominated",71.6981132075472,26.4150943396226,1.88679245283019,"Shrub-Dominated",53.5543168870921,4.26569518129633,42.1799879316115,6,5,9,9,-0.287682072451781,7,0.0193548387096888,1915,-11.1,8,-28.1,138,1915,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,253,0.726169646421421,2.25979239607478,-2.9859620424962
"1012",1052,"ATQASUK:AG:AGCJ09:2010","ATQASUK:AG:AGCJ09","ATQASUK:AG","ATQASUK","AG","AGCJ09",2010,"LIVE",NA,"pf_all_XY","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",100,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,1.21951219512195,98.780487804878,1,1,4,9,-0.287682072451781,7,-0.0333333333333333,1916,-11.1,8,-28.1,138,1916,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,254,-0.16260162601626,0.16260162601626,NA
"1013",1053,"ATQASUK:AG:AGCJ10:2010","ATQASUK:AG:AGCJ10","ATQASUK:AG","ATQASUK","AG","AGCJ10",2010,"LIVE",NA,"pf_all_XY","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",51.4285714285714,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",68.5714285714286,"Graminoid-Dominated",31.4285714285714,68.5714285714286,0,"Graminoid-Dominated",21.9633545573674,0,78.0366454426326,5,4,4,9,-0.287682072451781,7,-0.1,1917,-11.1,8,-28.1,138,1917,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,255,NA,2.53316912347096,-2.53316912347095
"1014",1054,"ATQASUK:AG:AGCJ11:2010","ATQASUK:AG:AGCJ11","ATQASUK:AG","ATQASUK","AG","AGCJ11",2010,"LIVE",NA,"pf_all_XY","Ledum palustre","Ledum","SEVER","Ledum palustre","CTL",12.7272727272727,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Shrub",87.2727272727273,"Shrub-Dominated",87.2727272727273,12.7272727272727,0,"Shrub-Dominated",73.7924863733951,3.26708806458978,22.9404255620151,8,8,4,9,-0.287682072451781,7,-0.1,1918,-11.1,8,-28.1,138,1918,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,256,0.436314754353473,1.82503888828236,-2.26135364263583
"1015",1055,"ATQASUK:AG:AGCH06:2012","ATQASUK:AG:AGCH06","ATQASUK:AG","ATQASUK","AG","AGCH06",2012,"LIVE",NA,"pf_all_XY","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",100,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,1,2,8,7,-0.287682072451781,9,0.0833333333333336,1919,-11.1,8,-28.1,138,1919,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,242,NA,-1.49356541944662e-15,NA
"1016",1056,"ATQASUK:AG:AGCI05:2012","ATQASUK:AG:AGCI05","ATQASUK:AG","ATQASUK","AG","AGCI05",2012,"LIVE",NA,"pf_all_XY","Eriophorum angustifolium","Eriophorum","SEDGE","Eriophorum angustifolium","CTL",13.7931034482759,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",37.9310344827586,"None",62.0689655172414,37.9310344827586,0,"Shrub-Dominated",48.5609133935706,2.09386647220872,49.3452201342207,7,8,4,7,-0.287682072451781,9,0.13793103448276,1920,-11.1,8,-28.1,138,1920,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,247,-0.204753602780542,5.0253771283772,-4.82062352559665
"1017",1057,"ATQASUK:AG:AGCB06:2013","ATQASUK:AG:AGCB06","ATQASUK:AG","ATQASUK","AG","AGCB06",2013,"LIVE",NA,"pf_all_XY","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",58.3333333333333,"MOIST",70.451449,-157.403942,23,"LOW",0.75,"Arctic",70,-157,"_70_-157","North America-West","Point-framing (XY)","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,2,3,3,6,-0.287682072451781,10,0.166666666666666,1922,-11.1,8,-28.1,138,1922,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,197,NA,-7.33771848936122e-15,NA
"1018",1058,"BARROW:BG:BGCF11:2010","BARROW:BG:BGCF11","BARROW:BG","BARROW","BG","BGCF11",2010,"LIVE",NA,"pf_all_XY","Carex stans","Carex","SEDGE","Carex aquatilis","CTL",6.38297872340426,"MOIST",71.310312,-156.592799,4,"HIGH",0.75,"Arctic",71,-156.5,"_71_-156.5","North America-West","Point-framing (XY)","Graminoid",76.5957446808511,"Graminoid-Dominated",14.8936170212766,76.5957446808511,8.51063829787234,"Graminoid-Dominated",11.8468256100838,19.3288650853751,68.8243093045411,8,10,4,9,-0.287682072451781,7,0.166666666666667,1928,-10.9,3.6,-24.7,117,1928,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,376,2.1449943408978,-1.76952471684133,-0.375469624056477
