"","SiteSubsitePlotYear","SiteSubsitePlot","YEAR","LAT","LONG","SiteSubsite","RelCover","MOISTURE","SurveyedArea","Region","PlotShrubMean","PlotGraminoidMean","PlotForbMean","AnnualRichness","MeanRichness","Duration","LogPlotSize","Shannon","PilouEvenness"
"4256","TOOLIK:IMNAVAIT:31:2007","TOOLIK:IMNAVAIT:31",2007,68.62,-149.28,"TOOLIK:IMNAVAIT",5.79710144927536,"MOIST",1,"North America-West",55.9333581072711,36.747491638796,7.31915025393286,11,12,18,0,2.08135099137068,0.867990781324539
"4257","TOOLIK:IMNAVAIT:33:1989","TOOLIK:IMNAVAIT:33",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",57.8947368421053,"MOIST",1,"North America-West",75.068399009349,13.028297832534,11.903303158117,8,8,18,0,1.3313338681837,0.640236256465383
"4258","TOOLIK:IMNAVAIT:33:1995","TOOLIK:IMNAVAIT:33",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",42.8571428571429,"MOIST",1,"North America-West",75.068399009349,13.028297832534,11.903303158117,9,8,18,0,1.65517018657818,0.753300415283359
"4259","TOOLIK:IMNAVAIT:33:2001","TOOLIK:IMNAVAIT:33",2001,68.62,-149.28,"TOOLIK:IMNAVAIT",50,"MOIST",1,"North America-West",75.068399009349,13.028297832534,11.903303158117,7,8,18,0,1.51601656190317,0.77907839816713
"4260","TOOLIK:IMNAVAIT:33:2007","TOOLIK:IMNAVAIT:33",2007,68.62,-149.28,"TOOLIK:IMNAVAIT",12.1951219512195,"MOIST",1,"North America-West",75.068399009349,13.028297832534,11.903303158117,7,8,18,0,1.58767237631522,0.815902202414633
"4261","TOOLIK:IMNAVAIT:34:1989","TOOLIK:IMNAVAIT:34",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",44.6808510638298,"MOIST",1,"North America-West",39.9101623152488,16.8976687479943,43.1921689367569,5,6,18,0,1.41124149858469,0.876853644170929
"4262","TOOLIK:IMNAVAIT:34:1995","TOOLIK:IMNAVAIT:34",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",53.448275862069,"MOIST",1,"North America-West",39.9101623152488,16.8976687479943,43.1921689367569,7,6,18,0,1.41777205174846,0.728590707251693
"4263","TOOLIK:IMNAVAIT:34:2001","TOOLIK:IMNAVAIT:34",2001,68.62,-149.28,"TOOLIK:IMNAVAIT",41.2698412698413,"MOIST",1,"North America-West",39.9101623152488,16.8976687479943,43.1921689367569,6,6,18,0,1.55096933789142,0.865612468932354
"4264","TOOLIK:IMNAVAIT:34:2007","TOOLIK:IMNAVAIT:34",2007,68.62,-149.28,"TOOLIK:IMNAVAIT",15.1898734177215,"MOIST",1,"North America-West",39.9101623152488,16.8976687479943,43.1921689367569,8,6,18,0,1.77836213736623,0.855211412160986
"4265","TOOLIK:IMNAVAIT:35:1989","TOOLIK:IMNAVAIT:35",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",11.5384615384615,"MOIST",1,"North America-West",60.8397435897436,22.5003770739065,16.6598793363499,10,10,18,0,1.90672466828494,0.828080001944959
"4266","TOOLIK:IMNAVAIT:35:1995","TOOLIK:IMNAVAIT:35",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",24.3589743589744,"MOIST",1,"North America-West",60.8397435897436,22.5003770739065,16.6598793363499,9,10,18,0,1.73302628223582,0.788734251433157
"4267","TOOLIK:IMNAVAIT:35:2001","TOOLIK:IMNAVAIT:35",2001,68.62,-149.28,"TOOLIK:IMNAVAIT",3.92156862745098,"MOIST",1,"North America-West",60.8397435897436,22.5003770739065,16.6598793363499,10,10,18,0,2.03802321176398,0.885102234859839
"4268","TOOLIK:IMNAVAIT:35:2007","TOOLIK:IMNAVAIT:35",2007,68.62,-149.28,"TOOLIK:IMNAVAIT",26,"MOIST",1,"North America-West",60.8397435897436,22.5003770739065,16.6598793363499,10,10,18,0,1.84189455918577,0.799924643302002
"4269","TOOLIK:IMNAVAIT:36:1989","TOOLIK:IMNAVAIT:36",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",35.2941176470588,"MOIST",1,"North America-West",65.6397348358963,32.7949610763669,1.56530408773679,8,8,18,0,1.79754317420644,0.864435541070481
"4270","TOOLIK:IMNAVAIT:36:1995","TOOLIK:IMNAVAIT:36",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",20.3389830508475,"MOIST",1,"North America-West",65.6397348358963,32.7949610763669,1.56530408773679,9,8,18,0,1.95228117794921,0.88852145478731
"4271","TOOLIK:IMNAVAIT:36:2001","TOOLIK:IMNAVAIT:36",2001,68.62,-149.28,"TOOLIK:IMNAVAIT",17.6470588235294,"MOIST",1,"North America-West",65.6397348358963,32.7949610763669,1.56530408773679,8,8,18,0,1.81381731112944,0.872261746614999
"4272","TOOLIK:IMNAVAIT:36:2007","TOOLIK:IMNAVAIT:36",2007,68.62,-149.28,"TOOLIK:IMNAVAIT",29.2929292929293,"MOIST",1,"North America-West",65.6397348358963,32.7949610763669,1.56530408773679,7,8,18,0,1.79683254963475,0.923389268773311
"4273","TOOLIK:IMNAVAIT:37:1989","TOOLIK:IMNAVAIT:37",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",36.1702127659575,"MOIST",1,"North America-West",79.5542046605876,17.9848024316109,2.46099290780142,9,8,18,0,1.86352658986294,0.848127500977697
"4274","TOOLIK:IMNAVAIT:37:1995","TOOLIK:IMNAVAIT:37",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",17.4603174603175,"MOIST",1,"North America-West",79.5542046605876,17.9848024316109,2.46099290780142,7,8,18,0,1.75988741369136,0.904403224653378
"4275","TOOLIK:IMNAVAIT:37:2001","TOOLIK:IMNAVAIT:37",2001,68.62,-149.28,"TOOLIK:IMNAVAIT",42.6666666666667,"MOIST",1,"North America-West",79.5542046605876,17.9848024316109,2.46099290780142,8,8,18,0,1.69972816494834,0.817396464810089
"4276","TOOLIK:IMNAVAIT:37:2007","TOOLIK:IMNAVAIT:37",2007,68.62,-149.28,"TOOLIK:IMNAVAIT",50,"MOIST",1,"North America-West",79.5542046605876,17.9848024316109,2.46099290780142,7,8,18,0,1.53325015558759,0.787934713394624
"4277","TOOLIK:IMNAVAIT:38:1989","TOOLIK:IMNAVAIT:38",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",24,"MOIST",1,"North America-West",53.0817927946641,36.7471554847792,10.1710517205567,12,12,18,0,2.21917551545257,0.893061924737453
"4278","TOOLIK:IMNAVAIT:38:1995","TOOLIK:IMNAVAIT:38",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",28.8461538461538,"MOIST",1,"North America-West",53.0817927946641,36.7471554847792,10.1710517205567,10,12,18,0,1.91200605512397,0.830373679105946
"4279","TOOLIK:IMNAVAIT:38:2001","TOOLIK:IMNAVAIT:38",2001,68.62,-149.28,"TOOLIK:IMNAVAIT",6.06060606060606,"MOIST",1,"North America-West",53.0817927946641,36.7471554847792,10.1710517205567,11,12,18,0,2.09625042415957,0.874204327411354
"4280","TOOLIK:IMNAVAIT:38:2007","TOOLIK:IMNAVAIT:38",2007,68.62,-149.28,"TOOLIK:IMNAVAIT",20.7920792079208,"MOIST",1,"North America-West",53.0817927946641,36.7471554847792,10.1710517205567,13,12,18,0,2.10596765249094,0.821056231135557
"4281","TOOLIK:IMNAVAIT:39:1989","TOOLIK:IMNAVAIT:39",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",26,"MOIST",1,"North America-West",58.7021116138763,34.0532702591526,7.24461812697107,8,7,18,0,1.75419218261535,0.843588120875116
"4282","TOOLIK:IMNAVAIT:39:1995","TOOLIK:IMNAVAIT:39",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",10.2564102564103,"MOIST",1,"North America-West",58.7021116138763,34.0532702591526,7.24461812697107,7,7,18,0,1.5759780794164,0.809892522623153
"4283","TOOLIK:IMNAVAIT:39:2001","TOOLIK:IMNAVAIT:39",2001,68.62,-149.28,"TOOLIK:IMNAVAIT",14.7058823529412,"MOIST",1,"North America-West",58.7021116138763,34.0532702591526,7.24461812697107,6,7,18,0,1.63397396972829,0.911938236013484
"4284","TOOLIK:IMNAVAIT:39:2007","TOOLIK:IMNAVAIT:39",2007,68.62,-149.28,"TOOLIK:IMNAVAIT",49.0909090909091,"MOIST",1,"North America-West",58.7021116138763,34.0532702591526,7.24461812697107,8,7,18,0,1.60833653956883,0.773446383238822
"4285","TOOLIK:IMNAVAIT:3:1989","TOOLIK:IMNAVAIT:3",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",16.0714285714286,"MOIST",1,"North America-West",68.5690359962016,3.44005949908006,27.9909045047184,9,7,18,0,1.81892794349016,0.827829782286213
"4286","TOOLIK:IMNAVAIT:3:1995","TOOLIK:IMNAVAIT:3",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",18.75,"MOIST",1,"North America-West",68.5690359962016,3.44005949908006,27.9909045047184,7,7,18,0,1.72582449476725,0.886898347082005
"4287","TOOLIK:IMNAVAIT:3:2001","TOOLIK:IMNAVAIT:3",2001,68.62,-149.28,"TOOLIK:IMNAVAIT",4.81927710843374,"MOIST",1,"North America-West",68.5690359962016,3.44005949908006,27.9909045047184,7,7,18,0,1.53371529453501,0.788173747528673
"4288","TOOLIK:IMNAVAIT:3:2007","TOOLIK:IMNAVAIT:3",2007,68.62,-149.28,"TOOLIK:IMNAVAIT",13.7931034482759,"MOIST",1,"North America-West",68.5690359962016,3.44005949908006,27.9909045047184,6,7,18,0,1.52072942203488,0.848735250546801
"4289","TOOLIK:IMNAVAIT:40:1989","TOOLIK:IMNAVAIT:40",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",24.1379310344828,"MOIST",1,"North America-West",93.8098106516946,4.71836428522719,1.47182506307822,7,8,18,0,1.69279908352657,0.869926642989336
"4290","TOOLIK:IMNAVAIT:40:1995","TOOLIK:IMNAVAIT:40",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",2.4390243902439,"MOIST",1,"North America-West",93.8098106516946,4.71836428522719,1.47182506307822,8,8,18,0,1.75209452480196,0.842579360700165
"4291","TOOLIK:IMNAVAIT:40:2001","TOOLIK:IMNAVAIT:40",2001,68.62,-149.28,"TOOLIK:IMNAVAIT",27.027027027027,"MOIST",1,"North America-West",93.8098106516946,4.71836428522719,1.47182506307822,7,8,18,0,1.8237205154228,0.937206949821482
"4292","TOOLIK:IMNAVAIT:40:2007","TOOLIK:IMNAVAIT:40",2007,68.62,-149.28,"TOOLIK:IMNAVAIT",21.9512195121951,"MOIST",1,"North America-West",93.8098106516946,4.71836428522719,1.47182506307822,9,8,18,0,1.87685952740462,0.854195582355997
"4293","TOOLIK:IMNAVAIT:41:1989","TOOLIK:IMNAVAIT:41",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",64.8148148148148,"MOIST",1,"North America-West",76.8544506242776,12.959720457918,10.1858289178044,5,6,18,0,1.09339042682301,0.679361669298183
"4294","TOOLIK:IMNAVAIT:41:1995","TOOLIK:IMNAVAIT:41",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",1.36986301369863,"MOIST",1,"North America-West",76.8544506242776,12.959720457918,10.1858289178044,7,6,18,0,1.1623126456817,0.597310541931223
"4295","TOOLIK:IMNAVAIT:41:2001","TOOLIK:IMNAVAIT:41",2001,68.62,-149.28,"TOOLIK:IMNAVAIT",69.8412698412698,"MOIST",1,"North America-West",76.8544506242776,12.959720457918,10.1858289178044,5,6,18,0,0.954670897018219,0.593170379324781
"4296","TOOLIK:IMNAVAIT:41:2007","TOOLIK:IMNAVAIT:41",2007,68.62,-149.28,"TOOLIK:IMNAVAIT",2.63157894736842,"MOIST",1,"North America-West",76.8544506242776,12.959720457918,10.1858289178044,8,6,18,0,1.3650720534358,0.65646089398265
"4297","TOOLIK:IMNAVAIT:42:1989","TOOLIK:IMNAVAIT:42",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",27.5862068965517,"MOIST",1,"North America-West",45.8620689655172,30.0492610837438,24.0886699507389,9,8,6,0,2.00204887156105,0.911171708259433
"4298","TOOLIK:IMNAVAIT:42:1995","TOOLIK:IMNAVAIT:42",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",11.4285714285714,"MOIST",1,"North America-West",45.8620689655172,30.0492610837438,24.0886699507389,8,8,6,0,1.9901115680889,0.957041363365871
"4299","TOOLIK:IMNAVAIT:43:1989","TOOLIK:IMNAVAIT:43",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",21.1538461538462,"MOIST",1,"North America-West",67.9064351284078,21.0696802821891,11.0238845894032,6,7,18,0,1.71657470678029,0.958038585123169
"4300","TOOLIK:IMNAVAIT:43:1995","TOOLIK:IMNAVAIT:43",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",31.1475409836066,"MOIST",1,"North America-West",67.9064351284078,21.0696802821891,11.0238845894032,6,7,18,0,1.67126248036241,0.932749350046654
"4301","TOOLIK:IMNAVAIT:43:2001","TOOLIK:IMNAVAIT:43",2001,68.62,-149.28,"TOOLIK:IMNAVAIT",16.4556962025316,"MOIST",1,"North America-West",67.9064351284078,21.0696802821891,11.0238845894032,8,7,18,0,1.78158538580045,0.856761467004851
"4302","TOOLIK:IMNAVAIT:43:2007","TOOLIK:IMNAVAIT:43",2007,68.62,-149.28,"TOOLIK:IMNAVAIT",4.25531914893617,"MOIST",1,"North America-West",67.9064351284078,21.0696802821891,11.0238845894032,7,7,18,0,1.70739635380308,0.877428155987557
"4303","TOOLIK:IMNAVAIT:44:1989","TOOLIK:IMNAVAIT:44",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",5.45454545454545,"MOIST",1,"North America-West",71.715367965368,17.6659762651142,10.6186557695178,7,9,18,0,1.5498839996541,0.796482818287643
"4304","TOOLIK:IMNAVAIT:44:1995","TOOLIK:IMNAVAIT:44",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",17.1875,"MOIST",1,"North America-West",71.715367965368,17.6659762651142,10.6186557695178,9,9,18,0,1.69391124060634,0.770932228812012
"4305","TOOLIK:IMNAVAIT:44:2001","TOOLIK:IMNAVAIT:44",2001,68.62,-149.28,"TOOLIK:IMNAVAIT",28.5714285714286,"MOIST",1,"North America-West",71.715367965368,17.6659762651142,10.6186557695178,9,9,18,0,1.76411141335179,0.802881704286456
"4306","TOOLIK:IMNAVAIT:44:2007","TOOLIK:IMNAVAIT:44",2007,68.62,-149.28,"TOOLIK:IMNAVAIT",22.9885057471264,"MOIST",1,"North America-West",71.715367965368,17.6659762651142,10.6186557695178,10,9,18,0,1.71268866271789,0.74381123543664
"4307","TOOLIK:IMNAVAIT:45:1989","TOOLIK:IMNAVAIT:45",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",13.7254901960784,"MOIST",1,"North America-West",62.6141951345756,33.6729120996225,3.71289276580197,8,8,18,0,1.86816810818561,0.898398955075434
"4308","TOOLIK:IMNAVAIT:45:1995","TOOLIK:IMNAVAIT:45",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",21.7391304347826,"MOIST",1,"North America-West",62.6141951345756,33.6729120996225,3.71289276580197,9,8,18,0,1.98456038477316,0.90321235491509
"4309","TOOLIK:IMNAVAIT:45:2001","TOOLIK:IMNAVAIT:45",2001,68.62,-149.28,"TOOLIK:IMNAVAIT",15.7142857142857,"MOIST",1,"North America-West",62.6141951345756,33.6729120996225,3.71289276580197,9,8,18,0,1.91716657246478,0.872540109117582
"4310","TOOLIK:IMNAVAIT:45:2007","TOOLIK:IMNAVAIT:45",2007,68.62,-149.28,"TOOLIK:IMNAVAIT",6.25,"MOIST",1,"North America-West",62.6141951345756,33.6729120996225,3.71289276580197,8,8,18,0,1.87495789814958,0.901664153845332
"4311","TOOLIK:IMNAVAIT:46:1989","TOOLIK:IMNAVAIT:46",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",26.0869565217391,"MOIST",1,"North America-West",62.9389035471095,36.0605380016619,1.00055845122859,8,8,18,0,1.85165967346155,0.890460076105686
"4312","TOOLIK:IMNAVAIT:46:1995","TOOLIK:IMNAVAIT:46",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",27.0833333333333,"MOIST",1,"North America-West",62.9389035471095,36.0605380016619,1.00055845122859,7,8,18,0,1.77383664350916,0.911571710734081
"4313","TOOLIK:IMNAVAIT:46:2001","TOOLIK:IMNAVAIT:46",2001,68.62,-149.28,"TOOLIK:IMNAVAIT",20.5882352941176,"MOIST",1,"North America-West",62.9389035471095,36.0605380016619,1.00055845122859,9,8,18,0,1.88515812664646,0.857972437633985
"4314","TOOLIK:IMNAVAIT:46:2007","TOOLIK:IMNAVAIT:46",2007,68.62,-149.28,"TOOLIK:IMNAVAIT",27.8481012658228,"MOIST",1,"North America-West",62.9389035471095,36.0605380016619,1.00055845122859,9,8,18,0,1.92117920125528,0.874366335181085
"4315","TOOLIK:IMNAVAIT:47:1989","TOOLIK:IMNAVAIT:47",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",13.2075471698113,"MOIST",1,"North America-West",63.9289888701004,33.3642899752174,2.7067211546822,8,8,18,0,1.80559466590083,0.868307490116898
"4316","TOOLIK:IMNAVAIT:47:1995","TOOLIK:IMNAVAIT:47",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",17.910447761194,"MOIST",1,"North America-West",63.9289888701004,33.3642899752174,2.7067211546822,6,8,18,0,1.67564619068829,0.93519594536325
"4317","TOOLIK:IMNAVAIT:47:2001","TOOLIK:IMNAVAIT:47",2001,68.62,-149.28,"TOOLIK:IMNAVAIT",11.4285714285714,"MOIST",1,"North America-West",63.9289888701004,33.3642899752174,2.7067211546822,8,8,18,0,1.8505084013166,0.889906431234274
"4318","TOOLIK:IMNAVAIT:47:2007","TOOLIK:IMNAVAIT:47",2007,68.62,-149.28,"TOOLIK:IMNAVAIT",36.5591397849462,"MOIST",1,"North America-West",63.9289888701004,33.3642899752174,2.7067211546822,8,8,18,0,1.69067522270084,0.813042919848116
"4319","TOOLIK:IMNAVAIT:48:1989","TOOLIK:IMNAVAIT:48",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",10,"MOIST",1,"North America-West",42.229674796748,42.3558106169297,15.4145145863223,12,10,18,0,2.2760117192782,0.91593449575757
"4320","TOOLIK:IMNAVAIT:48:1995","TOOLIK:IMNAVAIT:48",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",16.1764705882353,"MOIST",1,"North America-West",42.229674796748,42.3558106169297,15.4145145863223,10,10,18,0,2.00473966974359,0.870647376222189
"4321","TOOLIK:IMNAVAIT:48:2001","TOOLIK:IMNAVAIT:48",2001,68.62,-149.28,"TOOLIK:IMNAVAIT",8.33333333333333,"MOIST",1,"North America-West",42.229674796748,42.3558106169297,15.4145145863223,9,10,18,0,1.95002570025138,0.887494942649635
"4322","TOOLIK:IMNAVAIT:48:2007","TOOLIK:IMNAVAIT:48",2007,68.62,-149.28,"TOOLIK:IMNAVAIT",9.75609756097561,"MOIST",1,"North America-West",42.229674796748,42.3558106169297,15.4145145863223,11,10,18,0,1.93183558269975,0.80563801289173
"4323","TOOLIK:IMNAVAIT:4:1989","TOOLIK:IMNAVAIT:4",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",12.5,"MOIST",1,"North America-West",73.3297318296669,18.2503815326845,8.41988663764854,8,9,18,0,1.81385124312916,0.872278064457572
"4324","TOOLIK:IMNAVAIT:4:1995","TOOLIK:IMNAVAIT:4",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",11.7647058823529,"MOIST",1,"North America-West",73.3297318296669,18.2503815326845,8.41988663764854,9,9,18,0,1.7235720393833,0.784431440081947
"4325","TOOLIK:IMNAVAIT:4:2001","TOOLIK:IMNAVAIT:4",2001,68.62,-149.28,"TOOLIK:IMNAVAIT",29.8507462686567,"MOIST",1,"North America-West",73.3297318296669,18.2503815326845,8.41988663764854,10,9,18,0,1.83783889828232,0.798163292151164
"4326","TOOLIK:IMNAVAIT:4:2007","TOOLIK:IMNAVAIT:4",2007,68.62,-149.28,"TOOLIK:IMNAVAIT",7.04225352112676,"MOIST",1,"North America-West",73.3297318296669,18.2503815326845,8.41988663764854,10,9,18,0,1.99264616609165,0.865395234319276
"4327","TOOLIK:IMNAVAIT:51:1989","TOOLIK:IMNAVAIT:51",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",12.5,"MOIST",1,"North America-West",46.031271035546,36.343384252926,17.625344711528,8,7,18,0,1.74376895439496,0.838575607653913
"4328","TOOLIK:IMNAVAIT:51:1995","TOOLIK:IMNAVAIT:51",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",38.2352941176471,"MOIST",1,"North America-West",46.031271035546,36.343384252926,17.625344711528,6,7,18,0,1.54795720897885,0.863931367777704
"4329","TOOLIK:IMNAVAIT:51:2001","TOOLIK:IMNAVAIT:51",2001,68.62,-149.28,"TOOLIK:IMNAVAIT",12.6984126984127,"MOIST",1,"North America-West",46.031271035546,36.343384252926,17.625344711528,6,7,18,0,1.50820096299986,0.841742984425045
"4330","TOOLIK:IMNAVAIT:51:2007","TOOLIK:IMNAVAIT:51",2007,68.62,-149.28,"TOOLIK:IMNAVAIT",22.093023255814,"MOIST",1,"North America-West",46.031271035546,36.343384252926,17.625344711528,8,7,18,0,1.58901387540252,0.764154145982323
"4331","TOOLIK:IMNAVAIT:52:1989","TOOLIK:IMNAVAIT:52",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",10,"MOIST",1,"North America-West",52.5024613220816,31.7943037974684,15.7032348804501,12,11,18,0,2.29810409498154,0.92482512177172
"4332","TOOLIK:IMNAVAIT:52:1995","TOOLIK:IMNAVAIT:52",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",6.66666666666667,"MOIST",1,"North America-West",52.5024613220816,31.7943037974684,15.7032348804501,10,11,18,0,2.09690607818632,0.910674738825709
"4333","TOOLIK:IMNAVAIT:52:2001","TOOLIK:IMNAVAIT:52",2001,68.62,-149.28,"TOOLIK:IMNAVAIT",34.7222222222222,"MOIST",1,"North America-West",52.5024613220816,31.7943037974684,15.7032348804501,11,11,18,0,1.98854934558084,0.829289489052697
"4334","TOOLIK:IMNAVAIT:52:2007","TOOLIK:IMNAVAIT:52",2007,68.62,-149.28,"TOOLIK:IMNAVAIT",12.6582278481013,"MOIST",1,"North America-West",52.5024613220816,31.7943037974684,15.7032348804501,11,11,18,0,2.08450374446955,0.869305581488933
"4335","TOOLIK:IMNAVAIT:53:1989","TOOLIK:IMNAVAIT:53",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",34.7826086956522,"MOIST",1,"North America-West",62.1705043645482,29.2287664745676,8.60072916088416,10,10,18,0,1.82042782854477,0.790601760640111
"4336","TOOLIK:IMNAVAIT:53:1995","TOOLIK:IMNAVAIT:53",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",35.8490566037736,"MOIST",1,"North America-West",62.1705043645482,29.2287664745676,8.60072916088416,8,10,18,0,1.70994743869922,0.822310896664049
"4337","TOOLIK:IMNAVAIT:53:2001","TOOLIK:IMNAVAIT:53",2001,68.62,-149.28,"TOOLIK:IMNAVAIT",7.93650793650794,"MOIST",1,"North America-West",62.1705043645482,29.2287664745676,8.60072916088416,10,10,18,0,1.89233062535516,0.821828748528276
"4338","TOOLIK:IMNAVAIT:53:2007","TOOLIK:IMNAVAIT:53",2007,68.62,-149.28,"TOOLIK:IMNAVAIT",6.57894736842105,"MOIST",1,"North America-West",62.1705043645482,29.2287664745676,8.60072916088416,11,10,18,0,1.9217106852764,0.801415602706344
"4339","TOOLIK:IMNAVAIT:54:1989","TOOLIK:IMNAVAIT:54",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",29.3103448275862,"MOIST",1,"North America-West",76.6262940514713,15.6916776215998,7.68202832692891,9,9,18,0,1.80294794188514,0.820556970134989
"4340","TOOLIK:IMNAVAIT:54:1995","TOOLIK:IMNAVAIT:54",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",1.61290322580645,"MOIST",1,"North America-West",76.6262940514713,15.6916776215998,7.68202832692891,8,9,18,0,1.66472514148936,0.800563568689959
"4341","TOOLIK:IMNAVAIT:54:2001","TOOLIK:IMNAVAIT:54",2001,68.62,-149.28,"TOOLIK:IMNAVAIT",20.3125,"MOIST",1,"North America-West",76.6262940514713,15.6916776215998,7.68202832692891,9,9,18,0,1.87871097466985,0.855038212319418
"4342","TOOLIK:IMNAVAIT:54:2007","TOOLIK:IMNAVAIT:54",2007,68.62,-149.28,"TOOLIK:IMNAVAIT",23.8636363636364,"MOIST",1,"North America-West",76.6262940514713,15.6916776215998,7.68202832692891,9,9,18,0,1.84606437953506,0.840180106565674
"4343","TOOLIK:IMNAVAIT:55:1989","TOOLIK:IMNAVAIT:55",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",17.5438596491228,"MOIST",1,"North America-West",61.9792665049647,33.5228718367479,4.49786165828746,8,8,18,0,1.94941988772437,0.937472801543423
"4344","TOOLIK:IMNAVAIT:55:1995","TOOLIK:IMNAVAIT:55",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",22.6415094339623,"MOIST",1,"North America-West",61.9792665049647,33.5228718367479,4.49786165828746,8,8,18,0,1.90498463860998,0.916103963697423
"4345","TOOLIK:IMNAVAIT:55:2001","TOOLIK:IMNAVAIT:55",2001,68.62,-149.28,"TOOLIK:IMNAVAIT",14.2857142857143,"MOIST",1,"North America-West",61.9792665049647,33.5228718367479,4.49786165828746,8,8,18,0,1.77453953808512,0.853373130485596
"4346","TOOLIK:IMNAVAIT:55:2007","TOOLIK:IMNAVAIT:55",2007,68.62,-149.28,"TOOLIK:IMNAVAIT",6.09756097560976,"MOIST",1,"North America-West",61.9792665049647,33.5228718367479,4.49786165828746,8,8,18,0,1.92932301671038,0.927808249493669
"4347","TOOLIK:IMNAVAIT:56:1989","TOOLIK:IMNAVAIT:56",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",14.5161290322581,"MOIST",1,"North America-West",61.9846014972544,20.7390376432368,17.2763608595088,12,12,18,0,2.15874154763415,0.868741506977064
"4348","TOOLIK:IMNAVAIT:56:1995","TOOLIK:IMNAVAIT:56",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",8.92857142857143,"MOIST",1,"North America-West",61.9846014972544,20.7390376432368,17.2763608595088,14,12,18,0,2.55732340769712,0.969029122254779
"4349","TOOLIK:IMNAVAIT:56:2001","TOOLIK:IMNAVAIT:56",2001,68.62,-149.28,"TOOLIK:IMNAVAIT",17.2413793103448,"MOIST",1,"North America-West",61.9846014972544,20.7390376432368,17.2763608595088,11,12,18,0,2.11731794673886,0.882990166733983
"4350","TOOLIK:IMNAVAIT:56:2007","TOOLIK:IMNAVAIT:56",2007,68.62,-149.28,"TOOLIK:IMNAVAIT",4.76190476190476,"MOIST",1,"North America-West",61.9846014972544,20.7390376432368,17.2763608595088,12,12,18,0,2.33432420885288,0.939401167867625
"4351","TOOLIK:IMNAVAIT:57:1989","TOOLIK:IMNAVAIT:57",1989,68.62,-149.28,"TOOLIK:IMNAVAIT",18.75,"MOIST",1,"North America-West",71.0328275331872,20.0392860948727,8.92788637194008,9,10,18,0,1.83756519664739,0.836311961736354
"4352","TOOLIK:IMNAVAIT:57:1995","TOOLIK:IMNAVAIT:57",1995,68.62,-149.28,"TOOLIK:IMNAVAIT",18.8405797101449,"MOIST",1,"North America-West",71.0328275331872,20.0392860948727,8.92788637194008,11,10,18,0,1.87758026664768,0.783011788691057
"4353","TOOLIK:IMNAVAIT:57:2001","TOOLIK:IMNAVAIT:57",2001,68.62,-149.28,"TOOLIK:IMNAVAIT",14.2857142857143,"MOIST",1,"North America-West",71.0328275331872,20.0392860948727,8.92788637194008,8,10,18,0,1.74588407621491,0.839592766240753
