"","SiteSubsitePlot","NbSpeciesPerTrendPlot","trend","TotalSpecies","ProportionSpecies","SiteSubsite","LAT.x","SurveyedArea","Region","MOISTURE","Duration","PlotGraminoidMean","PlotShrubMean","PlotForbMean","MeanRichness","LogPlotSize","GramDivided","ShrubDivided","ForbDivided","X.x","LAT.y","LONG","mat","warmq","coldq","prec","ID","WarmQSlope","PrecSlope","X.y","ForbSlope","GraminoidSlope","ShrubSlope"
"1049","ATQASUK:AG:AGCJ03",7,"Persisting",10,0.7,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,44.4780483044951,40.8058316351952,14.7161200603097,8,-0.287682072451781,0.444780483044951,0.408058316351952,0.147161200603097,1913,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,251,-0.838278661834081,0.485004245005442,0.353274416828638
"1050","ATQASUK:AG:AGCJ04",7,"Persisting",10,0.7,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,43.5081242013354,56.4918757986646,0,7,-0.287682072451781,0.435081242013354,0.564918757986646,0,1914,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,252,NA,0.398714284539023,-0.398714284539023
"1051","ATQASUK:AG:AGCJ05",5,"Persisting",7,0.714285714285714,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,42.1799879316115,53.5543168870921,4.26569518129633,5,-0.287682072451781,0.421799879316115,0.535543168870921,0.0426569518129633,1915,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,253,0.726169646421421,2.25979239607478,-2.9859620424962
"1052","ATQASUK:AG:AGCJ09",1,"Persisting",1,1,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,98.780487804878,0,1.21951219512195,1,-0.287682072451781,0.98780487804878,0,0.0121951219512195,1916,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,254,-0.16260162601626,0.16260162601626,NA
"1053","ATQASUK:AG:AGCJ10",3,"Persisting",6,0.5,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,78.0366454426326,21.9633545573674,0,4,-0.287682072451781,0.780366454426326,0.219633545573674,0,1917,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,255,NA,2.53316912347096,-2.53316912347095
"1054","ATQASUK:AG:AGCJ11",6,"Persisting",9,0.666666666666667,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",9,22.9404255620151,73.7924863733951,3.26708806458978,8,-0.287682072451781,0.229404255620151,0.737924863733951,0.0326708806458978,1918,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,256,0.436314754353473,1.82503888828236,-2.26135364263583
"1055","ATQASUK:AG:AGCH06",1,"Persisting",2,0.5,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",7,100,0,0,2,-0.287682072451781,1,0,0,1919,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,242,NA,-1.49356541944662e-15,NA
"1056","ATQASUK:AG:AGCI05",6,"Persisting",9,0.666666666666667,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",7,49.3452201342207,48.5609133935706,2.09386647220872,8,-0.287682072451781,0.493452201342207,0.485609133935706,0.0209386647220872,1920,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,247,-0.204753602780542,5.0253771283772,-4.82062352559665
"1057","ATQASUK:AG:AGCB06",2,"Persisting",3,0.666666666666667,"ATQASUK:AG",70.451449,0.75,"North America-West","MOIST",6,100,0,0,3,-0.287682072451781,1,0,0,1922,70.451449,-157.403942,-11.1,8,-28.1,138,102,0.0241828469669132,1.38907563025211,197,NA,-7.33771848936122e-15,NA
"1058","BARROW:BG:BGCF11",7,"Persisting",11,0.636363636363636,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,68.8243093045411,11.8468256100838,19.3288650853751,10,-0.287682072451781,0.688243093045411,0.118468256100838,0.193288650853751,1928,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,376,2.1449943408978,-1.76952471684133,-0.375469624056477
"1059","BARROW:BG:BGCH11",5,"Persisting",12,0.416666666666667,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",6,65.1152482269504,0,34.8847517730496,8,-0.287682072451781,0.651152482269504,0,0.348847517730496,1929,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,385,-4.68380614657181,4.68380614657182,NA
"1060","BARROW:BG:BGCJ11",5,"Persisting",11,0.454545454545455,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,83.3454316686024,0,16.6545683313976,8,-0.287682072451781,0.833454316686024,0,0.166545683313976,1930,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,387,-1.6947348044909,1.6947348044909,NA
"1061","BARROW:BG:BGCC10",3,"Persisting",7,0.428571428571429,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,90.4991400068799,0,9.50085999312005,6,-0.287682072451781,0.904991400068799,0,0.0950085999312005,1931,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,354,-0.74585974740801,0.745859747408007,NA
"1062","BARROW:BG:BGCF10",7,"Persisting",11,0.636363636363636,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,86.5680751173709,3.72300469483568,9.70892018779343,9,-0.287682072451781,0.865680751173709,0.0372300469483568,0.0970892018779343,1933,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,375,0.97235263432444,-0.614501825769414,-0.357850808555025
"1063","BARROW:BG:BGCG10",7,"Persisting",12,0.583333333333333,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,86.4454154867689,0.255102040816327,13.2994824724148,9,-0.287682072451781,0.864454154867689,0.00255102040816327,0.132994824724148,1934,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,380,0.913973244800313,-1.01601406112684,0.102040816326531
"1064","BARROW:BG:BGCB09",7,"Persisting",11,0.636363636363636,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,79.3328591749644,0,20.6671408250356,9,-0.287682072451781,0.793328591749644,0,0.206671408250356,1936,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,349,-3.82683736367947,3.82683736367947,NA
"1065","BARROW:BG:BGCE09",5,"Persisting",12,0.416666666666667,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,89.576012223071,0,10.423987776929,9,-0.287682072451781,0.89576012223071,0,0.10423987776929,1937,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,366,0.435446906035142,-0.435446906035142,NA
"1066","BARROW:BG:BGCF09",6,"Persisting",8,0.75,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,42.3948136521967,57.3210954387124,0.284090909090909,8,-0.287682072451781,0.423948136521967,0.573210954387124,0.00284090909090909,1938,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,374,0.113636363636364,2.93677345926324,-3.0504098228996
"1067","BARROW:BG:BGCE08",4,"Persisting",6,0.666666666666667,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,45.5726660011963,49.0872173346238,5.34011666417995,6,-0.287682072451781,0.455726660011963,0.490872173346238,0.0534011666417995,1941,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,365,0.701409253882387,-0.247745785024011,-0.453663468858377
"1068","BARROW:BG:BGCF08",8,"Persisting",15,0.533333333333333,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,73.2428659238334,18.7431176762921,8.01401639987445,11,-0.287682072451781,0.732428659238334,0.187431176762921,0.0801401639987445,1942,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,373,0.36378557229546,-1.04184540001395,0.678059827718491
"1069","BARROW:BG:BGCG08",4,"Persisting",7,0.571428571428571,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,86.4437689969605,0,13.5562310030395,6,-0.287682072451781,0.864437689969605,0,0.135562310030395,1943,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,379,-2.29179331306991,2.29179331306991,NA
"1070","BARROW:BG:BGCC07",1,"Persisting",4,0.25,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,92.890704154002,0,7.10929584599797,4,-0.287682072451781,0.92890704154002,0,0.0710929584599797,1946,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,353,-0.47272880783519,0.472728807835193,NA
"1071","BARROW:BG:BGCE07",4,"Persisting",7,0.571428571428571,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,38.6117205105588,56.0180132122125,5.37026627722864,6,-0.287682072451781,0.386117205105588,0.560180132122125,0.0537026627722864,1948,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,364,0.791702799072896,0.87176287978525,-1.66346567885815
"1072","BARROW:BG:BGCF07",6,"Persisting",11,0.545454545454545,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",7,88.639101490213,0,11.360898509787,11,-0.287682072451781,0.88639101490213,0,0.11360898509787,1949,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,372,-2.03013703857186,2.03013703857187,NA
"1073","BARROW:BG:BGCK07",5,"Persisting",7,0.714285714285714,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,60.6190953536117,0,39.3809046463883,8,-0.287682072451781,0.606190953536117,0,0.393809046463883,1950,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,390,0.722877636604084,-0.722877636604084,NA
"1074","BARROW:BG:BGCB06",4,"Persisting",9,0.444444444444444,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,83.3215919300825,0,16.6784080699175,8,-0.287682072451781,0.833215919300825,0,0.166784080699175,1951,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,348,-2.95055629455929,2.95055629455929,NA
"1075","BARROW:BG:BGCE06",6,"Persisting",12,0.5,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,56.2192653846953,38.3167111434244,5.4640234718803,8,-0.287682072451781,0.562192653846953,0.383167111434244,0.054640234718803,1953,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,363,-0.317775363520287,0.282483725213031,0.0352916383072554
"1076","BARROW:BG:BGCF06",5,"Persisting",10,0.5,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",8,97.7335682809224,0,2.26643171907763,7,-0.287682072451781,0.977335682809224,0,0.0226643171907763,1954,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,371,-0.60236218221043,0.602362182210436,NA
"1077","BARROW:BG:BGCB05",6,"Persisting",10,0.6,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,76.3555609297061,0,23.6444390702939,10,-0.287682072451781,0.763555609297061,0,0.236444390702939,1957,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,347,-1.20474745879452,1.20474745879452,NA
"1078","BARROW:BG:BGCE05",8,"Persisting",11,0.727272727272727,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,47.6909458313961,5.88548707046306,46.4235670981409,9,-0.287682072451781,0.476909458313961,0.0588548707046306,0.464235670981409,1958,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,362,-0.828807360808425,0.371899341372193,0.456908019436231
"1079","BARROW:BG:BGCF05",7,"Persisting",13,0.538461538461538,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,36.2351055571543,0.203150219847498,63.5617442229982,10,-0.287682072451781,0.362351055571543,0.00203150219847498,0.635617442229982,1959,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,370,2.87748415346784,-2.89582422855173,0.01834007508389
"1080","BARROW:BG:BGCG05",2,"Persisting",3,0.666666666666667,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",8,100,0,0,3,-0.287682072451781,1,0,0,1960,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,378,NA,2.29799996920662e-16,NA
"1081","BARROW:BG:BGCH05",3,"Persisting",10,0.3,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,46.1933512933563,51.8972314118034,1.90941729484029,8,-0.287682072451781,0.461933512933563,0.518972314118034,0.0190941729484029,1961,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,383,-0.317871286651629,5.60833884578256,-5.29046755913093
"1082","BARROW:BG:BGCI05",3,"Persisting",3,1,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,100,0,0,3,-0.287682072451781,1,0,0,1962,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,386,NA,-4.6883661687067e-15,NA
"1083","BARROW:BG:BGCK05",7,"Persisting",12,0.583333333333333,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,79.8686660561661,0,20.1313339438339,9,-0.287682072451781,0.798686660561661,0,0.201313339438339,1963,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,389,-0.963074888074888,0.963074888074888,NA
"1084","BARROW:BG:BGCC04",2,"Persisting",4,0.5,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,99.390243902439,0,0.609756097560976,4,-0.287682072451781,0.99390243902439,0,0.00609756097560976,1965,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,352,-0.24390243902439,0.243902439024389,NA
"1085","BARROW:BG:BGCD04",5,"Persisting",9,0.555555555555556,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,34.2394744590503,50.9925969647267,14.767928576223,7,-0.287682072451781,0.342394744590503,0.509925969647267,0.14767928576223,1966,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,357,0.434265510803188,0.316208817807198,-0.750474328610388
"1086","BARROW:BG:BGCE04",6,"Persisting",12,0.5,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,64.9010934587728,31.4852057447277,3.6137007964995,10,-0.287682072451781,0.649010934587728,0.314852057447277,0.036137007964995,1967,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,361,0.310478580738269,2.61018378319715,-2.92066236393542
"1087","BARROW:BG:BGCF04",2,"Persisting",11,0.181818181818182,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",7,79.470770865457,13.552873910346,6.97635522419698,8,-0.287682072451781,0.79470770865457,0.13552873910346,0.0697635522419698,1968,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,369,-2.68763825319974,7.2994045417691,-4.61176628856936
"1088","BARROW:BG:BGCG04",4,"Persisting",6,0.666666666666667,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,98.9334739334739,0,1.06652606652607,5,-0.287682072451781,0.989334739334739,0,0.0106652606652607,1969,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,377,-0.443978064945844,0.443978064945852,NA
"1089","BARROW:BG:BGCC03",9,"Persisting",17,0.529411764705882,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,76.3223393187971,9.64328128830035,14.0343793929026,13,-0.287682072451781,0.763223393187971,0.0964328128830035,0.140343793929026,1971,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,351,-2.39690792984086,2.31576915745653,0.0811387723843354
"1090","BARROW:BG:BGCD03",5,"Persisting",10,0.5,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,39.4157511133894,52.6250533763097,7.95919551030087,7,-0.287682072451781,0.394157511133894,0.526250533763097,0.0795919551030087,1972,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,356,-0.209017511212112,0.521993667371136,-0.312976156159021
"1091","BARROW:BG:BGCH03",2,"Persisting",3,0.666666666666667,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,100,0,0,3,-0.287682072451781,1,0,0,1973,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,381,NA,9.00784823076487e-15,NA
"1092","BARROW:BG:BGCK03",5,"Persisting",8,0.625,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,94.1081154684096,0,5.89188453159041,6,-0.287682072451781,0.941081154684096,0,0.0589188453159041,1974,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,388,-0.523057371096587,0.523057371096586,NA
"1093","BARROW:BG:BGCB02",4,"Persisting",11,0.363636363636364,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,95.4410098122772,0,4.55899018772277,8,-0.287682072451781,0.954410098122772,0,0.0455899018772277,1975,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,346,-0.655285951238174,0.655285951238176,NA
"1094","BARROW:BG:BGCD02",6,"Persisting",8,0.75,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",9,58.8920829275908,28.3419631476578,12.7659539247515,7,-0.287682072451781,0.588920829275908,0.283419631476578,0.127659539247515,1976,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,355,-0.870882199095872,2.98744163321623,-2.11655943412035
"1095","BARROW:BG:BGCD05",7,"Persisting",13,0.538461538461538,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",5,85.6434456545771,0,14.3565543454229,12,-0.287682072451781,0.856434456545771,0,0.143565543454229,1978,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,358,-2.34875115655102,2.34875115655102,NA
"1096","BARROW:BG:BGCE02",3,"Persisting",7,0.428571428571429,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",7,100,0,0,5,-0.287682072451781,1,0,0,1979,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,360,NA,-7.5735145802189e-15,NA
"1097","BARROW:BG:BGCF02",6,"Persisting",10,0.6,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",7,91.1331591767333,0,8.86684082326668,8,-0.287682072451781,0.911331591767333,0,0.0886684082326668,1980,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,367,0.655504832408618,-0.655504832408614,NA
"1098","BARROW:BG:BGCF03",3,"Persisting",4,0.75,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",7,97.8158262977644,0,2.18417370223556,4,-0.287682072451781,0.978158262977644,0,0.0218417370223556,1981,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,368,-0.0920537841356732,0.0920537841356762,NA
"1099","BARROW:BG:BGCH04",5,"Persisting",9,0.555555555555556,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",7,93.2188137714732,1.01630970724364,5.76487652128316,7,-0.287682072451781,0.932188137714732,0.0101630970724364,0.0576487652128316,1982,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,382,-0.790549567345768,0.819218350618134,-0.0286687832723649
"1100","BARROW:BG:BGCD06",6,"Persisting",10,0.6,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",5,92.1776751210766,0,7.82232487892337,8,-0.287682072451781,0.921776751210766,0,0.0782232487892337,1983,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,359,-3.1743579936351,3.1743579936351,NA
"1101","BARROW:BG:BGCH06",4,"Persisting",6,0.666666666666667,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",5,100,0,0,5,-0.287682072451781,1,0,0,1984,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,384,NA,0,NA
"1102","BARROW:BG:BGCB11",5,"Persisting",7,0.714285714285714,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",6,90.2250874727939,0,9.77491252720611,5,-0.287682072451781,0.902250874727939,0,0.0977491252720611,1987,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,350,-4.28685566300259,4.28685566300258,NA
"1103","BARROW:BG:BGCK09",7,"Persisting",11,0.636363636363636,"BARROW:BG",71.310312,0.75,"North America-West","MOIST",6,73.2613912487715,0,26.7386087512285,8,-0.287682072451781,0.732613912487715,0,0.267386087512285,1989,71.310312,-156.592799,-10.9,3.6,-24.7,117,103,0.0272176790638144,1.7826330532213,391,-1.92183043816446,1.92183043816446,NA
"1104","BYLOT:MESPRAIRIE:52_1",4,"Persisting",6,0.666666666666667,"BYLOT:MESPRAIRIE",73.1399267,0.49,"North America-East","MOIST",6,37.2586872586873,53.3301158301158,9.41119691119691,5,-0.713349887877465,0.372586872586873,0.533301158301158,0.0941119691119691,1995,73.1399267,-79.9843858,-14.3,5.7,-33.7,235,104,0.0618111951811969,-1.65798319327736,604,-0.434362934362907,2.89575289575272,-2.46138996138981
"1105","BYLOT:MESPRAIRIE:52_2",3,"Persisting",5,0.6,"BYLOT:MESPRAIRIE",73.1399267,0.49,"North America-East","MOIST",6,45.0877192982456,52.280701754386,2.63157894736842,4,-0.713349887877465,0.450877192982456,0.52280701754386,0.0263157894736842,1996,73.1399267,-79.9843858,-14.3,5.7,-33.7,235,104,0.0618111951811969,-1.65798319327736,605,-0.877192982456086,2.74853801169574,-1.87134502923965
"1106","BYLOT:MESPRAIRIE:53_1",3,"Persisting",6,0.5,"BYLOT:MESPRAIRIE",73.1399267,0.49,"North America-East","MOIST",6,12.6512096774194,82.5604838709677,4.7883064516129,4,-0.713349887877465,0.126512096774194,0.825604838709677,0.047883064516129,1997,73.1399267,-79.9843858,-14.3,5.7,-33.7,235,104,0.0618111951811969,-1.65798319327736,606,-0.554435483870933,0.991263440860154,-0.436827956989219
"1107","BYLOT:MESPRAIRIE:53_2",5,"Persisting",10,0.5,"BYLOT:MESPRAIRIE",73.1399267,0.49,"North America-East","MOIST",6,27.6854219948849,51.8542199488491,20.460358056266,8,-0.713349887877465,0.276854219948849,0.518542199488491,0.20460358056266,1998,73.1399267,-79.9843858,-14.3,5.7,-33.7,235,104,0.0618111951811969,-1.65798319327736,607,-1.02301790281324,2.36572890025561,-1.34271099744237
"1108","BYLOT:MESPRAIRIE:54_1",2,"Persisting",6,0.333333333333333,"BYLOT:MESPRAIRIE",73.1399267,0.49,"North America-East","MOIST",6,24.6710526315789,72.6973684210526,2.63157894736842,4,-0.713349887877465,0.246710526315789,0.726973684210526,0.0263157894736842,1999,73.1399267,-79.9843858,-14.3,5.7,-33.7,235,104,0.0618111951811969,-1.65798319327736,608,0.877192982456086,4.0570175438594,-4.93421052631548
"1109","BYLOT:MESPRAIRIE:54_2",4,"Persisting",8,0.5,"BYLOT:MESPRAIRIE",73.1399267,0.49,"North America-East","MOIST",6,33.0745341614907,57.2204968944099,9.70496894409938,6,-0.713349887877465,0.330745341614907,0.572204968944099,0.0970496894409938,2000,73.1399267,-79.9843858,-14.3,5.7,-33.7,235,104,0.0618111951811969,-1.65798319327736,609,0.336438923395425,0.879917184264955,-1.21635610766038
"1110","BYLOT:MESPRAIRIE:55_1",3,"Persisting",6,0.5,"BYLOT:MESPRAIRIE",73.1399267,0.49,"North America-East","MOIST",6,44.1379310344828,53.3620689655172,2.5,4,-0.713349887877465,0.441379310344828,0.533620689655172,0.025,2001,73.1399267,-79.9843858,-14.3,5.7,-33.7,235,104,0.0618111951811969,-1.65798319327736,610,-0.833333333333282,1.3793103448275,-0.54597701149422
"1111","BYLOT:MESPRAIRIE:55_2",3,"Persisting",6,0.5,"BYLOT:MESPRAIRIE",73.1399267,0.49,"North America-East","MOIST",6,54.5454545454545,39.6103896103896,5.84415584415584,4,-0.713349887877465,0.545454545454545,0.396103896103896,0.0584415584415584,2002,73.1399267,-79.9843858,-14.3,5.7,-33.7,235,104,0.0618111951811969,-1.65798319327736,611,-0.432900432900406,1.51515151515142,-1.08225108225101
"1112","BYLOT:MESPRAIRIE:56_1",3,"Persisting",5,0.6,"BYLOT:MESPRAIRIE",73.1399267,0.49,"North America-East","MOIST",6,36.8390129259694,60.9870740305523,2.17391304347826,4,-0.713349887877465,0.368390129259694,0.609870740305523,0.0217391304347826,2003,73.1399267,-79.9843858,-14.3,5.7,-33.7,235,104,0.0618111951811969,-1.65798319327736,612,-0.724637681159376,2.13474343909114,-1.41010575793175
"1113","BYLOT:MESPRAIRIE:56_2",5,"Persisting",6,0.833333333333333,"BYLOT:MESPRAIRIE",73.1399267,0.49,"North America-East","MOIST",6,24.5689655172414,66.9827586206897,8.44827586206896,6,-0.713349887877465,0.245689655172414,0.669827586206897,0.0844827586206896,2004,73.1399267,-79.9843858,-14.3,5.7,-33.7,235,104,0.0618111951811969,-1.65798319327736,613,0.517241379310313,0.143678160919533,-0.660919540229844
"1114","BYLOT:MESPRAIRIE:57_1",4,"Persisting",10,0.4,"BYLOT:MESPRAIRIE",73.1399267,0.49,"North America-East","MOIST",6,47.027972027972,38.4615384615385,14.5104895104895,7,-0.713349887877465,0.47027972027972,0.384615384615385,0.145104895104895,2005,73.1399267,-79.9843858,-14.3,5.7,-33.7,235,104,0.0618111951811969,-1.65798319327736,614,0.291375291375274,3.55477855477834,-3.84615384615361
"1115","BYLOT:MESPRAIRIE:57_2",3,"Persisting",5,0.6,"BYLOT:MESPRAIRIE",73.1399267,0.49,"North America-East","MOIST",6,45.7364341085271,50.5598621877692,3.7037037037037,4,-0.713349887877465,0.457364341085271,0.505598621877692,0.037037037037037,2006,73.1399267,-79.9843858,-14.3,5.7,-33.7,235,104,0.0618111951811969,-1.65798319327736,615,-1.23456790123449,4.13436692506435,-2.89979902382985
"1116","BYLOT:MESPRAIRIE:58_1",4,"Persisting",7,0.571428571428571,"BYLOT:MESPRAIRIE",73.1399267,0.49,"North America-East","MOIST",6,54.3778801843318,40.9677419354839,4.65437788018433,6,-0.713349887877465,0.543778801843318,0.409677419354839,0.0465437788018433,2007,73.1399267,-79.9843858,-14.3,5.7,-33.7,235,104,0.0618111951811969,-1.65798319327736,616,-0.599078341013788,0.921658986175061,-0.322580645161271
"1117","BYLOT:MESPRAIRIE:58_2",5,"Persisting",9,0.555555555555556,"BYLOT:MESPRAIRIE",73.1399267,0.49,"North America-East","MOIST",6,41.345397324941,46.9315499606609,11.7230527143981,7,-0.713349887877465,0.41345397324941,0.469315499606609,0.117230527143981,2008,73.1399267,-79.9843858,-14.3,5.7,-33.7,235,104,0.0618111951811969,-1.65798319327736,617,-1.46865984788871,4.1043797534747,-2.63571990558599
"1118","BYLOT:MESPRAIRIE:59_1",3,"Persisting",7,0.428571428571429,"BYLOT:MESPRAIRIE",73.1399267,0.49,"North America-East","MOIST",6,25.2631578947368,68.0451127819549,6.69172932330827,5,-0.713349887877465,0.252631578947368,0.680451127819549,0.0669172932330827,2009,73.1399267,-79.9843858,-14.3,5.7,-33.7,235,104,0.0618111951811969,-1.65798319327736,618,-1.27819548872173,4.91228070175408,-3.63408521303236
